"pseudotime","Timepoint","Cytotoxicity","Inflammatory_Chemokines","TypeI_IFN_Memory"
22.9704515397271,"PreART_Entry",2.13949142910372,1.18892431419284,-0.19976261791343
24.5681230519714,"PreART_Entry",1.82169812793553,0.887842897132622,-0.505799674514201
24.0595382312692,"PreART_Entry",2.45182639379275,0.775782565850439,-0.359031947022786
25.6905266613062,"PreART_Entry",1.0320590098899,0.920202677295399,-0.0884706773309684
23.4093425926739,"PreART_Entry",1.99684554754249,0.956999904609958,-0.472277951458881
24.0259646636386,"PreART_Entry",1.88243419647983,0.675805848205945,-0.548076670609343
24.0243796975301,"PreART_Entry",1.58549462820919,0.976308655548154,-0.563031528761656
23.0310386569474,"PreART_Entry",2.2447697503336,0.684431317105672,0.0306358773787124
23.7761767689639,"PreART_Entry",1.55056688253135,1.02420039938028,-0.211433773365405
23.6538863433873,"PreART_Entry",1.02613750967752,0.298602416903907,-0.644212235165463
24.0224935667257,"PreART_Entry",1.95239051227469,0.453285252913778,-0.574232561459621
23.1688217231136,"PreART_Entry",0.949960809994514,0.523162239204226,-0.522216372103182
24.0232004217013,"PreART_Entry",1.97896928332564,0.93793201287345,-0.723776297095589
21.9028893588825,"PreART_Entry",2.2138578027452,1.35395904577879,-0.41098411184616
24.5624509102295,"PreART_Entry",1.65489681989811,0.528429619533437,-0.614083949194486
25.7828483673069,"PreART_Entry",1.07786529278865,0.864832178606138,-0.662123168329428
24.0182035356629,"PreART_Entry",2.19914326417761,0.68651625413763,-0.547178412550023
24.0179321534535,"PreART_Entry",2.4814329671372,0.694913748954335,0.188312449297668
24.0199883724106,"PreART_Entry",1.72834899017803,1.39763710856018,-0.547681260626974
24.3955788801373,"PreART_Entry",2.14816634418897,0.341123660226681,-0.371301862780781
24.4956049899839,"PreART_Entry",2.1219993225173,0.882680826379983,-0.515072868839217
20.9121061326089,"PreART_Entry",1.47868638338525,0.368646160194541,-0.101120206324109
25.641273545867,"PreART_Entry",2.71674588746204,0.909527558716205,-0.204788279045196
19.4768761336823,"PreART_Entry",1.32469963659468,0.755689178037696,-0.490730680066191
23.4093426427531,"PreART_Entry",1.47141776276583,0.591359676217211,-0.285251199186767
24.0122237996444,"PreART_Entry",2.04288991072574,0.790417597210742,0.19346979225645
24.0792251854767,"PreART_Entry",2.22258008760584,0.230010478386153,-0.415513262908383
24.0219470200082,"PreART_Entry",1.70775876160861,0.327968167426195,0.115501274166048
25.4125792380545,"PreART_Entry",1.78128978410831,0.328805060177337,-0.629642161360816
23.7761768190431,"PreART_Entry",2.13479562174303,0.9885239943188,-0.144875456889725
23.0391487002075,"PreART_Entry",2.31608168799832,0.609106958156785,-0.355013142125189
22.8179665402541,"PreART_Entry",1.39783809509256,0.405462682061993,-0.678629787124302
24.4780728553278,"PreART_Entry",1.97785199482118,0.823148982945777,2.3122941779986
24.0161545063465,"PreART_Entry",2.1707112254112,0.820237012433551,-0.577194720681507
22.5400884133197,"PreART_Entry",1.63971107305087,1.2590890391136,-0.186918580835322
25.7828484173861,"PreART_Entry",2.22919598894074,0.735164143016121,-0.0997988783187485
22.7888194955594,"PreART_Entry",0.664450875148948,0.54773008005981,-0.265972232889121
23.4093426928323,"PreART_Entry",2.2229882218857,1.98154546229313,-0.440581048990196
24.4596177026139,"PreART_Entry",2.47723053107099,0.469541180181382,0.953296701983401
24.4538901193459,"PreART_Entry",2.31405714859112,1.43777565882693,-0.588079111351301
25.5432269912624,"PreART_Entry",2.18492360619031,0.694150230109684,-0.558675014087514
23.7761768691223,"PreART_Entry",1.31542821542587,0.914543183641247,-0.622508713188105
25.3075009508777,"PreART_Entry",2.20239731408261,0.89521771998394,-0.528556453776552
24.5255469116356,"PreART_Entry",2.57806862513571,0.794286593596435,0.123665516024594
23.1747684639348,"PreART_Entry",1.99020366807918,0.437001669464538,-0.598036491794897
25.8981883833401,"PreART_Entry",2.38112286296122,0.886046027339467,-0.147881346761269
22.8373967723992,"PreART_Entry",1.97478726995896,0.572957959803728,-0.266063745981565
24.012531640299,"PreART_Entry",1.68134724797768,0.624243068241742,-0.516532067339579
24.4687903503536,"PreART_Entry",2.11585708210492,0.403983624609652,-0.0903964606565623
23.4093427429115,"PreART_Entry",2.24106727258406,0.811885191737811,0.844842137878534
25.7828484674653,"PreART_Entry",2.15018443444442,0.693621835226406,0.188096970368918
23.1954806287081,"PreART_Entry",1.58301646275413,0.786013970393863,-0.128534581907021
21.9768497057213,"PreART_Entry",1.97766003984082,1.25165588905036,-0.0790486913984753
19.4304648906603,"PreART_Entry",0.242870578106967,0.357751502849415,-0.362070149681005
25.7828485175445,"PreART_Entry",1.93232802003601,0.481844871091176,-0.626339305435721
24.4935029266732,"PreART_Entry",1.90922363538086,0.583720693943414,0.041763669272143
22.0793172645561,"PreART_Entry",1.80977486076609,0.478823366033204,-0.0867465675452177
22.1826766125953,"PreART_Entry",2.2271639341403,1.02035297902271,-0.588691280068198
25.3570470759913,"PreART_Entry",2.25249388995054,1.10559461283033,1.36926608755054
24.0144291674193,"PreART_Entry",2.38155290666157,0.366639253903478,-0.0720366756128237
24.0259647137178,"PreART_Entry",1.96187823051998,0.743038999764425,-0.6206084402993
24.4052618670267,"PreART_Entry",1.78316029954163,0.277883798667448,-0.633621987576656
23.3106056687089,"PreART_Entry",2.01172416165625,0.333378518470479,-0.543708073858759
24.0156340326548,"PreART_Entry",2.17212104225716,0.850932608799719,-0.151649420047759
25.722240045333,"PreART_Entry",2.0338592273791,0.661256682305994,-0.594129035018421
25.8981884334193,"PreART_Entry",2.20254550185955,0.644747168598098,-0.696254878369394
21.2625248086605,"PreART_Entry",2.50416329559632,1.21339069267383,-0.399419842283306
24.0165725275133,"PreART_Entry",2.18634849815314,0.198517580749713,-0.496300481071886
24.0259647637971,"PreART_Entry",2.52521840388402,0.741855615499164,-0.42717461403805
25.7828485676237,"PreART_Entry",1.94877516891464,0.683744849824701,-0.59286403219781
24.0166440967789,"PreART_Entry",2.39511431792836,0.618937304895038,-0.665390321631035
25.5294999606023,"PreART_Entry",1.82378283986242,0.575417529234471,0.499440861057226
24.6366752715533,"PreART_Entry",1.68703664789455,0.762691625313324,-0.454614540033703
24.0259648138763,"PreART_Entry",2.06679350553486,1.26968497129964,-0.140101028553987
25.782848617703,"PreART_Entry",2.42520750786941,0.32943820890767,-0.264327867516521
22.571221791277,"PreART_Entry",0.381360468634004,0.874273276169491,0.0372557792639419
24.551015298053,"PreART_Entry",2.55761912137432,0.895418518213492,0.141704544853366
24.4831354064486,"PreART_Entry",2.2104343870073,0.689827430931959,-0.290851472448811
24.357263918028,"PreART_Entry",1.71003349358142,0.812189179653676,-0.708722976954093
24.0740582342834,"PreART_Entry",1.27003552136427,0.849624230963233,-0.256060682387916
