"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MTRNR2L12",4.40777902868475e-160,8.49522393099216,0.963,0.045,9.88047747069974e-156
"APOO",1.52826819454009e-147,-4.96228591704493,0.116,0.935,3.42576598488106e-143
"RBFOX2",5.59277209882411e-141,-3.79785667042689,0.241,0.964,1.25367579367241e-136
"ENO1",1.28248314040016e-101,2.27378278252166,0.986,0.879,2.87481420752099e-97
"LDHA",7.84752021006121e-96,2.28722615002899,0.98,0.802,1.75910013028732e-91
"MT-ATP8",2.22468369631377e-93,-1.77303444461304,0.929,0.996,4.98685097365694e-89
"TPI1",6.25707984083217e-93,2.20454218558137,0.982,0.733,1.40258701712094e-88
"PTPRCAP",1.32436979276711e-87,-2.36381232183788,0.461,0.935,2.96870732746675e-83
"PGK1",2.43484167314572e-87,2.54435586612553,0.969,0.761,5.45794109452345e-83
"GAPDH",8.6461428125507e-87,2.10382264499329,0.994,0.951,1.93811937286136e-82
"PKM",4.79350578700436e-77,2.19025462428085,0.957,0.619,1.0745122572149e-72
"MIF",4.96504285012573e-73,1.22847212066036,0.988,0.96,1.11296400528418e-68
"FP236383.3",3.61356006944147e-72,-1.26876949789155,0.388,1,8.10015625166001e-68
"AL138963.4",8.48846777157258e-70,4.8924481753744,0.737,0.101,1.90277493567571e-65
"BNIP3",1.88624180746961e-69,3.34098808304724,0.822,0.287,4.22819963562388e-65
"EIF1",1.39164988894357e-63,1.04123752955176,0.998,0.98,3.11952239105592e-59
"IGFBP2",3.50077791294778e-63,4.75661822458393,0.688,0.073,7.84734376966375e-59
"GPI",5.6360408316848e-61,2.63754921624807,0.884,0.49,1.26337491283046e-56
"PDE3B",2.42344116450378e-55,-1.96100445461982,0.578,0.866,5.43238571435167e-51
"BNIP3L",6.11589632253777e-55,1.90927209621333,0.882,0.502,1.37093931966007e-50
"AC004448.2",7.48148797392481e-55,4.29534679323433,0.378,0.113,1.67705034423499e-50
"PNRC1",1.67506440181735e-52,1.04995232622487,0.994,0.976,3.75482436311377e-48
"LINC00861",2.3148777515598e-52,-1.81352873708242,0.555,0.891,5.18902996789645e-48
"ALDOA",1.22558377433808e-50,1.66846363904806,0.947,0.704,2.74726858855623e-46
"VEGFB",1.61816635663836e-46,2.28302178238448,0.788,0.283,3.62728170504055e-42
"ARHGAP15",5.04408104110397e-46,-1.53857677763844,0.598,0.915,1.13068120617387e-41
"ZBTB20",1.26724164335636e-45,-2.09386854454149,0.333,0.769,2.84064886774762e-41
"FP671120.4",2.24678498823826e-40,-0.70883357648092,0.367,0.862,5.03639322963488e-36
"ANK3",1.14090469684853e-39,-2.59249650886521,0.204,0.571,2.55745196845566e-35
"PCBP1",1.37501963130394e-39,0.95467804606155,0.98,0.939,3.0822440055309e-35
"C4orf3",3.58504770525735e-38,1.48955817069347,0.873,0.591,8.03624293610488e-34
"SARAF",1.59877765863067e-36,0.913656384308652,0.994,0.972,3.5838199995865e-32
"MT-CYB",5.88228498889532e-36,-0.860232975412837,0.959,0.996,1.31857300311077e-31
"PGAM1",1.14903758914769e-35,1.57727838917121,0.851,0.51,2.57568265983345e-31
