"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"CD86",50210532.5350231,1240728.92296241,33827981642.6608,698077416.443713,9752819136689.51,63629371757.9422,13536768.8813741,5360662198.30985,6761728.34442366,8337783159.34158,33415562.6778419
"CD274",0.0299430348644493,0.00516994068954938,10.4909132296851,0.245535536621679,168.284570348394,1.33920306147647,0.707077291255571,2398.73726791212,0.00151002939006099,0.285170122880077,0.0355288925996797
"TNFRSF14",0.000795250236848974,0.00734416827545396,0.0993399499490868,0.000128154984413243,0.000228249353556115,0.00660701893933245,0.000249147088400442,0.304205264759147,0.00209731373896596,0.000133674651079769,0.000994120040972507
"PVR",0.0153842574948885,0.0431129570316712,22.3585129966476,0.0398120611896049,2.15380580527508,0.014106349320693,0.0311266376647712,0.0769820141330772,0.0130401201104758,0.00241360317984971,0.0320715061998377
"NECTIN2",0.00174672756234846,0.0037814848037723,0.0457470951773463,0.00877407042890333,0.175479276311099,0.00233003698283166,0.00542119299598589,0.00204947499455197,0.00022656099908308,0.000684839347632615,0.00365805804816406
"CD47",5.38183070775366,0.370404766309464,0.983585306642671,5.95846669730887,0.732839880627266,0.386669207078097,6.38105826321113,2.89994894123325,1.36595859840727,0.733635707708207,0.353183506963899
"CD48",36.0896641690018,79.5009257625807,24.9286284076982,29.8422188570762,36.8619070833922,19.286814526976,28.9734590414088,23.9521277720155,23.4750031957351,14.7173628822721,18.7948268556027
"CD40",3124.55588943395,39.5004873169791,165218707.735699,296.584529289613,93143.4192554891,70.8197679996674,14336.6240618971,264050.039414975,6.09681320495993,98.2321837608208,13.5620129606613
"CD40LG",0.00211101988144221,0.0215363293668375,0.00525686160301997,6.29831943644119e-05,0.00103006011325959,0.000129303915083546,0.000109542879593444,0.00504917800212845,0.0176272882270567,0.000703991583594379,8.94655068019802e-05
"CD52",0.227591385480392,4.72344218802859,7.8880372501779,0.0248907809544889,0.326318272270628,0.0998549350452503,0.0176112721293513,1.88927486022482,1.53631208694906,0.04896920823018,0.0468712505437772
"CD3D",65.4018191173009,102.253403700252,11321.618730469,22.8035701573519,4177.06646239374,20.2796382689831,13.6680137612346,183.718439877397,451.243223025902,20.4179621956989,9.43316654960222
"CD8A",600933780564.197,25218456059.3039,50117753728310680,5536198907841.14,2038585819366.35,28729454498.7174,13907458599735.1,7768403622934.27,303783862.648521,8283880365.54189,110214806799.407
"NCAM1",2476.48989406272,3.32694519886996,26232447.8434099,1964.38607105339,3826045020.44273,43902.6155803425,202.761408933124,9031.86658737213,632.536635180803,389.986154907592,600.572156494678
"CD19",7630.9792942741,4233824.89466623,23593725.9609571,2527.08443609957,3785071.6285007,4520.18882208921,316.970396578587,2389830.55290327,4038468.38786652,7353.49449640973,5933.17796974851
"CD33",470604.384023523,84794.9673652306,182239308491.797,385735.432490849,879036182.188185,4071.31704110684,2834374.89914731,52296452.6554151,6165285.02058343,7999619.85918576,231974289.237204
"ITGAX",4006606.91850366,66030258.5580893,76685474.6731178,52721311124664.3,8908870586.43187,234024648502.608,87977796160.3486,3440297.2627991,4525769.86891095,4889188.03451658,496031699.707631
"HLA-A",21.0753274174084,2.16106651803088,174.554008302315,13.3624960344062,50.9193495177759,2.14096548994999,4.57333019681834,13.3833290872719,5.64947818450693,3.29443440219566,0.612670553767583
"CD45RA",338.934754207299,1557.90080957829,2181.79533346565,40.7680665606616,48.9178280581092,23.5669231159027,36.795827832167,335.534337291865,87.6014483604482,24.1455622399763,30.6719439240842
"IL3RA",804.458033723232,4150.59762715131,11411022.9080672,5436.5271598299,280460.338310507,5545.80534647448,3827.06692402124,89658.1543273339,1161.68790565243,340.61245546537,119.401276714347
"CD7",28523754.676781,128840893.122897,35916316.5791483,64429132.6550331,263950139.595391,7139413.73691305,4833654.66474851,310968.276431345,15787.9642830596,859182.931611325,69055.1699383056
"ENG",0.0332184562352723,0.0142604058035965,1.08845281365307,0.369311802689998,0.00063046933420831,0.0943939238936737,0.0371655824160547,0.380308224129956,0.0572980014212819,0.0325673740425603,0.172072054483032
"ITGA6",0.574788153033296,0.0150242978438236,0.254613160062713,4.40204022033469,0.059984700032112,0.153014031735168,1.38463565024018,0.0672923146692327,0.338810470248359,0.328935639798308,0.0672571771479785
"CCR4",130.271188318611,70.1430921748437,638649.990218611,10.5055811099503,11963.2215213948,4.00989339190678,0.387645740927554,89665.780549705,36.5084353800894,2.92920526280888,1.39703582084241
