"","CP002-entry","CP003-entry","CP006-entry","CP011-entry","CP013-entry","CP016-entry","CP017-entry","CP018-entry","CP020-V1","CP022-entry","CP042-entry"
"LINC01409",0.0630518315531523,0.166194201981238,0.100188250561312,0.0518974245969169,0.0548376596945028,0.0456660738344751,0.0656165646091517,0.0514702446383346,0.0497626420893067,0.13383882982465,0.0853686209612715
"LINC01128",0.185914623909384,0.182571288678327,0.163498654468507,0.146064723288964,0.127937116713424,0.163531259030058,0.199054254630356,0.186336850826609,0.196513869179651,0.19016125803607,0.217980049614633
"LINC00115",0.0397352806510994,0.0263770799048726,0.0458324279386003,0.0441540661814937,0.0294091895571892,0.0302731824788611,0.0418626278557722,0.0320880703411974,0.0423389863345832,0.0820680225323812,0.0457854224092284
"FAM41C",0,0.0138824137131016,0.00760788306507059,0,0,0,0,0,0,0,0
"NOC2L",0.463338951474926,0.345003336474293,0.339180755294011,0.400516293999972,0.298252514428152,0.371338276846545,0.457113738135343,0.418221586136406,0.371717766348261,0.333332619439131,0.437152779738357
"KLHL17",0.0859179081033695,0.105134339493103,0.0592607262120989,0.0912370840821072,0.0603125455817827,0.075401963502852,0.0785979439582504,0.0771405832986854,0.0536891893328944,0.071206676977258,0.0729336052783321
"PLEKHN1",0.0231455385789993,0.0189792029218707,0.027269601489857,0,0.0114128303493936,0.00949714460726345,0,0.00797816375257962,0.00764788216342154,0.0120748300564692,0.0263516572924096
"HES4",0.0093619286606589,0,0.0314949736920436,0,0.00826553939270295,0.00393004456585212,0.00710604569414458,0.00700752623337515,0.540133793293364,0.0107097647491466,0
"ISG15",1.36354347416321,0.462196379918178,1.14671070411392,1.08532314512012,1.68206982192819,0.656471585835432,0.724367871949681,0.590875237830654,1.51742016265588,0.81361443562842,0.920432800662536
"AGRN",0.0218691564982065,0.0139025823661111,0.0271060800702702,0.0122457120544798,0.0149880093965227,0.0159569152837691,0.0211113325249031,0.0122823046629954,0.023979789559547,0.0116284332760636,0.0150772069921462
"C1orf159",0.0847713125191628,0.110613158979896,0.0971498055836406,0.0920193591765033,0.105995971652356,0.0822048367685941,0.0917306224372916,0.0657094532759296,0.099714103605444,0.10229116241394,0.0919497986741399
"TNFRSF18",0.189222219810512,0.122467984216317,0.290913058436709,0.167225671895502,0.410858881511886,0.163136788179599,0.146535521304308,0.0764583751194697,0.593104052169327,0.336068689333255,0.110733503935606
"TNFRSF4",0.145176694376977,0.0922323988176773,0.157641066198426,0.118535417118047,0.327863456118606,0.125427535720569,0.166377956093236,0.075669633926985,0.149514699063325,0.180441722312265,0.0718195844798118
"SDF4",0.887950320582475,0.716464399603846,0.85435458032898,0.71023421599916,0.59859816637451,0.621040858198874,0.757990190492899,0.59567699204323,0.854086675310976,0.750965342079516,0.715828293413501
"B3GALT6",0.325778133757099,0.245303128444297,0.189349535530771,0.319528954648343,0.251109881262682,0.249906091495079,0.327074792959785,0.240695747788283,0.247822586362398,0.24909041977783,0.264547021168619
"C1QTNF12",0,0.0153549837782765,0.0132470602566387,0,0,0,0,0,0,0,0
"UBE2J2",0.639676279336274,0.522116905486293,0.557728487441102,0.472987381644554,0.43782878534336,0.440844850966439,0.454821296245532,0.551668190559967,0.482613231108404,0.515698943703608,0.439568422307244
"ACAP3",0.123232380578795,0.125854586462594,0.0897945650788443,0.0855075710283171,0.0434726431216979,0.0601870355188342,0.072132636653127,0.098784585987933,0.0968206599026899,0.0897408238961249,0.105949193445208
"PUSL1",0.142795545332195,0.136228057537586,0.112762902286915,0.125376587084998,0.0710853528008776,0.0788350764996684,0.093160621811446,0.157578021345224,0.114206180729132,0.0965085973593188,0.108510998888153
"INTS11",0.81564303831888,0.624246948676294,0.527316689601293,0.623898827920277,0.47651174095855,0.543542922946019,0.72468423476759,0.634186035026774,0.520022942669687,0.562599630440883,0.594096628273
"CPTP",0.30511484457387,0.250665140469041,0.230367578547305,0.185707326521267,0.133095228978944,0.18038356950065,0.21934015470354,0.270737194719775,0.180191596677918,0.173683466228582,0.17148483417657
"DVL1",0.109557474669255,0.0808188392219514,0.126405780766961,0.0397248806593519,0.0375172380929322,0.0261839580213774,0.0328691595212868,0.119783012274471,0.0488562891331403,0.0292915660338097,0.0344923436928175
"MXRA8",0.0134770682573183,0.0179713178828503,0.0161973450856077,0,0.0162407737116834,0.00668472559231887,0,0.0109052240782176,0,0.0106412448884076,0
"AURKAIP1",1.40034296447998,1.16424266782489,1.25585981054105,1.33614063233455,1.11441708632058,1.20150931555162,1.40091325382914,1.27378715979844,1.03939508177671,1.21276180279801,1.27696553706128
"CCNL2",0.647856899442435,0.699997817061354,0.612165442863787,0.59936372606884,0.573815367448223,0.519279197763776,0.572451220920611,0.554257541900288,0.667322919037493,0.616302307640049,0.690356373971731
"MRPL20-AS1",0.187291643147209,0.165483127475176,0.178445837916456,0.225774222305828,0.157874532281607,0.173787056181958,0.243008608195344,0.169062169122074,0.128151677062083,0.17809563429907,0.199144902285433
