gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
RPS10,Overlap,0,0,3.16097427508264,3.63842804816976,TRUE,TRUE
GAPDH,Overlap,4.65004332828436e-289,0,-2.92263964340639,-2.87365082843972,TRUE,TRUE
MTRNR2L12,Overlap,2.97212426338427e-282,5.9537071914301394e-176,-13.0402277275721,-11.3751713387777,TRUE,TRUE
H3F3B,Overlap,1.2099179142362e-274,0,-12.3922917471294,-4.93880494835453,TRUE,TRUE
TPI1,Overlap,1.37605731099595e-264,0,-3.5747986711883,-3.70001780065377,TRUE,TRUE
H3-3B,Overlap,2.74765290836321e-264,0,4.26852365546546,4.09569542602705,TRUE,TRUE
H3F3A,Overlap,9.8384082284639e-261,0,-12.2854904238773,-4.35504530562215,TRUE,TRUE
LINC01578,Overlap,2.4069353638237096e-260,0,-11.7079494760989,-5.35724551699179,TRUE,TRUE
TALAM1,Overlap,2.61901282478402e-251,0,3.87423583259135,3.30563295682462,TRUE,TRUE
H3-3A,Overlap,1.42765261000666e-248,0,3.92654405525029,3.98076257411875,TRUE,TRUE
MIF,Overlap,7.03205213990764e-232,0,-2.1390419580509,-2.34616204886268,TRUE,TRUE
HIST1H4C,Overlap,1.7211239788979096e-228,0,-11.1266255902443,-4.72471560442231,TRUE,TRUE
ENSG00000289901,Overlap,1.05386681544807e-214,0,4.25988381462254,3.82133270610698,TRUE,TRUE
H2AFZ,Overlap,1.7997686581341797e-214,0,-10.9699237616626,-4.5198081254759,TRUE,TRUE
ALDOA,Overlap,8.277769689967318e-203,0,-2.7268405499398,-2.3688336254178,TRUE,TRUE
IGFBP2,Overlap,2.4993268038562696e-201,0,-9.08562308601907,-9.73902643999864,TRUE,TRUE
DARS,Overlap,6.69471768688153e-193,0,-11.180787538814,-5.60378673277851,TRUE,TRUE
AL138963.4,Overlap,1.5178496050256999e-189,7.39316134865028e-252,-10.7556173058481,-8.81810170967283,TRUE,TRUE
FTH1,Overlap,4.152359603459679e-182,0,1.87810720221167,1.98157795767628,TRUE,TRUE
ENO1,Overlap,8.53176052085549e-180,0,-2.3587990389617,-2.51091074031283,TRUE,TRUE
ATP5MD,Overlap,4.52885685460816e-175,0,-10.7499772976075,-4.44099828422027,TRUE,TRUE
CHASERR,Overlap,1.1203052665029197e-164,0,3.69430529562235,3.86066484913112,TRUE,TRUE
GPI,Overlap,1.9332671130266597e-160,0,-3.72154948801828,-3.83118847968204,TRUE,TRUE
CRIP1,Overlap,8.583284222628919e-153,0,2.43180760910282,2.62086430917363,TRUE,TRUE
GYPC,Overlap,2.2610137408298496e-152,0,-2.02328352762072,-1.82402960964976,TRUE,TRUE
H1FX,Overlap,1.9564712614743498e-148,0,-11.6907864599351,-6.38876924158699,TRUE,TRUE
LDHA,Overlap,1.09656895799498e-146,0,-1.99971247551844,-2.04097232682946,TRUE,TRUE
RASGEF1B,Overlap,1.5952690453371298e-145,2.41240119431109e-68,2.81691868461343,1.30938630195454,TRUE,TRUE
PGK1,Overlap,2.37099548535659e-140,0,-2.36566962013636,-2.56203792056805,TRUE,TRUE
PKM,Overlap,2.5170741135111394e-140,0,-2.10249697856227,-2.13848780827315,TRUE,TRUE
