rho,p,n,feature,FDR,neglog10p
0.9454545454545454,1.118303770149319e-5,11,POMT1,0.20204394215287746,4.9514402109574736
0.9090909090909091,1.0559337630360888e-4,11,RPAP2,0.5004076468204951,3.9763633235163525
0.9090909090909091,1.0559337630360888e-4,11,PTPA,0.5004076468204951,3.9763633235163525
0.9,1.5997142806871369e-4,11,BLCAP,0.5004076468204951,3.795957578220075
0.9,1.5997142806871369e-4,11,NBDY,0.5004076468204951,3.795957578220075
-0.8991204081865279,1.6618397525449555e-4,11,LINC00294,0.5004076468204951,3.7794108565692253
-0.883829172301718,3.065507509826147e-4,11,YJEFN3,0.7912074882861285,3.5134976156084936
0.8727272727272727,4.546150514096433e-4,11,TRAV14DV4,0.9447990506080176,3.3423561897374396
0.8715963140583688,4.722751461450642e-4,11,THAP7-AS1,0.9447990506080176,3.32580490891423
-0.8636363636363636,6.116938500931739e-4,11,BMERB1,0.9447990506080176,3.213465885832139
-0.8633970960424556,6.163160723566322e-4,11,AC009226.1,0.9447990506080176,3.210196506543572
0.8545454545454546,8.066741521648989e-4,11,CCDC50,0.9447990506080176,3.0933018587034957
0.8545454545454546,8.066741521648989e-4,11,ZNF90,0.9447990506080176,3.0933018587034957
0.8545454545454546,8.066741521648989e-4,11,ALKBH6,0.9447990506080176,3.0933018587034957
-0.8454545454545456,0.001045182145858681,11,CHAC2,0.9447990506080176,2.9808080176409244
-0.8454545454545456,0.001045182145858681,11,ZNF367,0.9447990506080176,2.9808080176409244
0.8454545454545456,0.001045182145858685,11,THBS3,0.9447990506080176,2.980808017640923
0.8454545454545456,0.001045182145858685,11,HEXB,0.9447990506080176,2.980808017640923
-0.8377018990932704,0.001287441335113488,11,AC022126.1,0.9447990506080176,2.8902725513484877
0.8363636363636363,0.0013331850799508619,11,PRR13,0.9447990506080176,2.875109555295987
0.8363636363636363,0.0013331850799508619,11,BCL7A,0.9447990506080176,2.875109555295987
-0.8318093974067562,0.0014980328812693995,11,CD163L1,0.9447990506080176,2.8244786539281845
0.8277882671513382,0.0016558728170318572,11,GP5,0.9447990506080176,2.780973023216851
-0.8272727272727273,0.0016769738964523737,11,RCC2,0.9447990506080176,2.775473697510148
-0.8272727272727273,0.0016769738964523737,11,TRAF1,0.9447990506080176,2.775473697510148
0.8272727272727273,0.001676973896452378,11,UBE2E1,0.9447990506080176,2.775473697510147
0.8272727272727273,0.001676973896452378,11,FRG1,0.9447990506080176,2.775473697510147
0.8272727272727273,0.001676973896452378,11,RDH11,0.9447990506080176,2.775473697510147
0.8246035061165514,0.0017894598527492082,11,CPT1B,0.9447990506080176,2.7472780407358766
-0.8212801645281895,0.0019372851843300098,11,AL034405.1,0.9447990506080176,2.712806442851236
-0.8200476856407694,0.0019943604695931436,11,NEK8,0.9447990506080176,2.700196342610835
0.8181818181818182,0.0020831448404786904,11,PRDX6,0.9447990506080176,2.6812805326284557
0.8181818181818182,0.0020831448404786904,11,SEPTIN6,0.9447990506080176,2.6812805326284557
-0.8181818181818182,0.0020831448404786943,11,RPS3A,0.9447990506080176,2.681280532628455
-0.8181818181818182,0.0020831448404786943,11,SLC38A6,0.9447990506080176,2.681280532628455
-0.8178746352094061,0.0020980396786042443,11,AP000763.3,0.9447990506080176,2.678186302588637
0.814173684098662,0.0022838074670225366,11,AL442663.3,0.9447990506080176,2.6413405114306374
-0.8107509316496231,0.002466275584139624,11,AC092640.1,0.9447990506080176,2.6079583965221014
0.8090909090909091,0.002558580199713915,11,ATP5IF1,0.9447990506080176,2.5920009653452496
-0.8090909090909091,0.002558580199713915,11,NTPCR,0.9447990506080176,2.5920009653452496
-0.8090909090909091,0.002558580199713915,11,EXOC2,0.9447990506080176,2.5920009653452496
0.8090909090909091,0.002558580199713915,11,CITED2,0.9447990506080176,2.5920009653452496
0.8090909090909091,0.002558580199713915,11,ZNF517,0.9447990506080176,2.5920009653452496
0.8090909090909091,0.002558580199713915,11,SBF2-AS1,0.9447990506080176,2.5920009653452496
-0.8090909090909091,0.002558580199713915,11,GALC,0.9447990506080176,2.5920009653452496
0.8090909090909091,0.002558580199713915,11,MXRA7,0.9447990506080176,2.5920009653452496
0.8090909090909091,0.002558580199713915,11,SMG9,0.9447990506080176,2.5920009653452496
-0.8079610032674739,0.0026228622219802732,11,KCNMB2-AS1,0.9447990506080176,2.581224522145161
-0.8002216987710565,0.0030960039978923906,11,AC005920.1,0.9447990506080176,2.5091984871811723
-0.8002216987710565,0.0030960039978923906,11,AL035071.2,0.9447990506080176,2.5091984871811723
0.8,0.003110428310385851,11,C1orf35,0.9447990506080176,2.5071798038897497
0.8,0.003110428310385851,11,MRPL22,0.9447990506080176,2.5071798038897497
0.8,0.003110428310385851,11,FDFT1,0.9447990506080176,2.5071798038897497
0.8,0.003110428310385851,11,RRAGA,0.9447990506080176,2.5071798038897497
0.797268583261859,0.0032922642485823444,11,SERPINF1,0.9447990506080176,2.482505314074758
0.7909115788387002,0.0037458968378855477,11,MED14OS,0.9447990506080176,2.426444187279515
-0.7909090909090909,0.0037460829533974027,11,PHF8,0.9447990506080176,2.42642260982147
0.7909090909090909,0.003746082953397416,11,RHOA,0.9447990506080176,2.426422609821468
0.7909090909090909,0.003746082953397416,11,PPM1M,0.9447990506080176,2.426422609821468
0.7909090909090909,0.003746082953397416,11,HMGB2,0.9447990506080176,2.426422609821468
0.7909090909090909,0.003746082953397416,11,NT5E,0.9447990506080176,2.426422609821468
0.7909090909090909,0.003746082953397416,11,IFNGR1,0.9447990506080176,2.426422609821468
0.7909090909090909,0.003746082953397416,11,C11orf58,0.9447990506080176,2.426422609821468
0.78969246589249,0.0038379188163827223,11,AC026801.2,0.9447990506080176,2.4159042161482036
-0.7881337393836095,0.003957999927098323,11,AC108879.1,0.9447990506080176,2.4025242181288133
-0.7836011218345129,0.004322990018662696,11,PON2,0.9447990506080176,2.3642157672062782
-0.7818393231813856,0.004471359329662321,11,LMO7-AS1,0.9447990506080176,2.3495604277345445
-0.7818181818181817,0.004473162252783056,11,PRRC2B,0.9447990506080176,2.349385348594533
-0.7818181818181817,0.004473162252783056,11,ARID5B,0.9447990506080176,2.349385348594533
0.7818181818181817,0.004473162252783056,11,NIN,0.9447990506080176,2.349385348594533
-0.7818181818181817,0.004473162252783056,11,MED13,0.9447990506080176,2.349385348594533
-0.7818181818181817,0.004473162252783056,11,SRSF2,0.9447990506080176,2.349385348594533
0.7818181818181817,0.004473162252783056,11,SNTA1,0.9447990506080176,2.349385348594533
0.7818181818181817,0.004473162252783056,11,ATRX,0.9447990506080176,2.349385348594533
0.7816067367347156,0.004491223707099522,11,BUB1,0.9447990506080176,2.3476353122632228
0.7746829608553244,0.005112945458591254,11,BIRC5,0.9447990506080176,2.291328840005556
0.7732632914707112,0.0052478691722663475,11,AURKB,0.9447990506080176,2.2800170003227587
0.7727272727272727,0.005299487178643858,11,MPC2,0.9447990506080176,2.2757661542219854
-0.7727272727272727,0.005299487178643858,11,RABGEF1,0.9447990506080176,2.2757661542219854
0.7727272727272727,0.005299487178643858,11,NUDT18,0.9447990506080176,2.2757661542219854
0.7727272727272727,0.005299487178643858,11,GKAP1,0.9447990506080176,2.2757661542219854
0.7727272727272727,0.005299487178643858,11,BSCL2,0.9447990506080176,2.2757661542219854
0.7727272727272727,0.005299487178643858,11,KRAS,0.9447990506080176,2.2757661542219854
0.7727272727272727,0.005299487178643858,11,RHOT1,0.9447990506080176,2.2757661542219854
-0.7727272727272727,0.005299487178643858,11,ZNF780A,0.9447990506080176,2.2757661542219854
0.7727272727272727,0.005299487178643858,11,MRPS6,0.9447990506080176,2.2757661542219854
-0.7636363636363637,0.006233059747904751,11,AIDA,0.9447990506080176,2.20529871009485
0.7636363636363637,0.006233059747904751,11,NCK1,0.9447990506080176,2.20529871009485
0.7636363636363637,0.006233059747904751,11,FBXO45,0.9447990506080176,2.20529871009485
0.7636363636363637,0.006233059747904751,11,SETD7,0.9447990506080176,2.20529871009485
0.7636363636363637,0.006233059747904751,11,LMAN2,0.9447990506080176,2.20529871009485
0.7636363636363637,0.006233059747904751,11,PAQR8,0.9447990506080176,2.20529871009485
-0.7636363636363637,0.006233059747904751,11,ZSCAN21,0.9447990506080176,2.20529871009485
-0.7636363636363637,0.006233059747904751,11,SPAG1,0.9447990506080176,2.20529871009485
0.7636363636363637,0.006233059747904751,11,PAAF1,0.9447990506080176,2.20529871009485
0.7636363636363637,0.006233059747904751,11,P2RX5,0.9447990506080176,2.20529871009485
0.7636363636363637,0.006233059747904751,11,ZNF429,0.9447990506080176,2.20529871009485
-0.762997052526746,0.006302959844269844,11,LINC01993,0.9447990506080176,2.200455459726293
0.7614999375457329,0.0064688985529099,11,CPLANE2,0.9447990506080176,2.1891696595345618
-0.7583928435578129,0.006823483426977318,11,AC018797.3,0.9447990506080176,2.165993858936821
-0.7583928435578129,0.006823483426977318,11,AL158207.2,0.9447990506080176,2.165993858936821
-0.7581047672567904,0.00685706500360498,11,KIF13A,0.9447990506080176,2.163861733490271
0.7545454545454546,0.007282041008429129,11,NFU1,0.9447990506080176,2.1377468796887635
0.7545454545454546,0.007282041008429129,11,UNC50,0.9447990506080176,2.1377468796887635
0.7545454545454546,0.007282041008429129,11,METTL5,0.9447990506080176,2.1377468796887635
0.7545454545454546,0.007282041008429129,11,HIST1H4D,0.9447990506080176,2.1377468796887635
0.7545454545454546,0.007282041008429129,11,DDX39B,0.9447990506080176,2.1377468796887635
0.7545454545454546,0.007282041008429129,11,DTX2,0.9447990506080176,2.1377468796887635
0.7545454545454546,0.007282041008429129,11,SLC25A40,0.9447990506080176,2.1377468796887635
0.7545454545454546,0.007282041008429129,11,GATAD1,0.9447990506080176,2.1377468796887635
-0.7545454545454546,0.007282041008429129,11,SARDH,0.9447990506080176,2.1377468796887635
0.7545454545454546,0.007282041008429129,11,TMBIM4,0.9447990506080176,2.1377468796887635
0.7545454545454546,0.007282041008429129,11,KCNMB4,0.9447990506080176,2.1377468796887635
0.7545454545454546,0.007282041008429129,11,GOLGA5,0.9447990506080176,2.1377468796887635
-0.7545454545454546,0.007282041008429129,11,FAM174B,0.9447990506080176,2.1377468796887635
-0.7545454545454546,0.007282041008429129,11,PDF,0.9447990506080176,2.1377468796887635
-0.7515580963521804,0.007653342006890999,11,AL121933.2,0.9447990506080176,2.116148878806083
-0.7515580963521804,0.007653342006890999,11,AC016745.1,0.9447990506080176,2.116148878806083
-0.7515580963521804,0.007653342006890999,11,DNAH9,0.9447990506080176,2.116148878806083
0.7515580963521804,0.007653342006891027,11,FCGR3A,0.9447990506080176,2.1161488788060816
0.7515580963521804,0.007653342006891027,11,HDAC11-AS1,0.9447990506080176,2.1161488788060816
0.7515580963521804,0.007653342006891027,11,KCNIP2-AS1,0.9447990506080176,2.1161488788060816
0.7515580963521804,0.007653342006891027,11,PRR11,0.9447990506080176,2.1161488788060816
0.7515580963521804,0.007653342006891027,11,CKAP2L,0.9447990506080176,2.1161488788060816
-0.7475755343782238,0.008169625019664957,11,FSIP1,0.9447990506080176,2.0877978768369445
0.7475755343782238,0.008169625019664957,11,PRSS36,0.9447990506080176,2.0877978768369445
-0.7471545580282565,0.008225645883894826,11,ELMO3,0.9447990506080176,2.0848299909100856
-0.7454545454545454,0.008454728885061592,11,STX12,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,CNIH3,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,USP39,0.9447990506080176,2.072900314217572
-0.7454545454545454,0.008454728885061592,11,CASP8,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,P4HTM,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,RIOK2,0.9447990506080176,2.072900314217572
-0.7454545454545454,0.008454728885061592,11,MED23,0.9447990506080176,2.072900314217572
-0.7454545454545454,0.008454728885061592,11,TTYH3,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,TRIP6,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,ADCK2,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,APIP,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,AP002490.1,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,C12orf10,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,GCHFR,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,CLPX,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,HNRNPL,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,LRP5L,0.9447990506080176,2.072900314217572
-0.7454545454545454,0.008454728885061592,11,DESI1,0.9447990506080176,2.072900314217572
0.7454545454545454,0.008454728885061592,11,NKAP,0.9447990506080176,2.072900314217572
-0.743700819611562,0.008695891703857296,11,AL450384.2,0.9447990506080176,2.0606858774670758
-0.743700819611562,0.008695891703857296,11,SMOC1,0.9447990506080176,2.0606858774670758
0.7431505414602934,0.008772585979052358,11,PGBD4,0.9447990506080176,2.0568723666240962
0.7425987375524745,0.008849986875097561,11,FXYD2,0.9447990506080176,2.053057373378664
0.7399956641006085,0.009221845013583816,11,AC092343.1,0.9447990506080176,2.0351821810009025
-0.7397349472667843,0.009259705822555735,11,C4orf19,0.9447990506080176,2.0334028104746706
0.7363636363636363,0.009759535959916911,11,STMN1,0.9447990506080176,2.01057083139463
0.7363636363636363,0.009759535959916911,11,LINC01771,0.9447990506080176,2.01057083139463
0.7363636363636363,0.009759535959916911,11,PSMD4,0.9447990506080176,2.01057083139463
0.7363636363636363,0.009759535959916911,11,ABCB10,0.9447990506080176,2.01057083139463
-0.7363636363636363,0.009759535959916911,11,FARP2,0.9447990506080176,2.01057083139463
0.7363636363636363,0.009759535959916911,11,CCS,0.9447990506080176,2.01057083139463
0.7363636363636363,0.009759535959916911,11,PSTPIP1,0.9447990506080176,2.01057083139463
0.7363636363636363,0.009759535959916911,11,PPDPF,0.9447990506080176,2.01057083139463
0.7339758434175737,0.010125223267754554,11,VSIG10,0.9447990506080176,1.9945953915320866
-0.7272727272727273,0.011204967253592057,11,MCOLN2,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,NUCKS1,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,LINC01943,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,MFF,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,EIF4EBP1,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,ATP6V1G1,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,TBC1D13,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,SERGEF,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,JAML,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,LRMP,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,ALOX5AP,0.9447990506080176,1.9505894083484696
-0.7272727272727273,0.011204967253592057,11,SMG1,0.9447990506080176,1.9505894083484696
-0.7272727272727273,0.011204967253592057,11,RPL27,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,ATP5F1D,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,ZNF486,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,ZNF296,0.9447990506080176,1.9505894083484696
-0.7272727272727273,0.011204967253592057,11,DHX34,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,ETFB,0.9447990506080176,1.9505894083484696
0.7272727272727273,0.011204967253592057,11,PMM1,0.9447990506080176,1.9505894083484696
-0.7265170686210908,0.011331713011534215,11,SCAT1,0.9447990506080176,1.9457044330119375
-0.7265170686210908,0.011331713011534215,11,IL19,0.9447990506080176,1.9457044330119375
-0.7265170686210908,0.011331713011534215,11,RGPD2,0.9447990506080176,1.9457044330119375
0.721125263058815,0.012266430132143957,11,PADI4,0.9447990506080176,1.9112818104995486
-0.7181818181818183,0.01279959806885844,11,RPS27,0.9447990506080176,1.8928036677910032
0.7181818181818183,0.01279959806885844,11,ACP1,0.9447990506080176,1.8928036677910032
0.7181818181818183,0.01279959806885844,11,CCDC174,0.9447990506080176,1.8928036677910032
0.7181818181818183,0.01279959806885844,11,SLC26A6,0.9447990506080176,1.8928036677910032
0.7181818181818183,0.01279959806885844,11,UBE2D2,0.9447990506080176,1.8928036677910032
-0.7181818181818183,0.01279959806885844,11,ABCF2,0.9447990506080176,1.8928036677910032
-0.7181818181818183,0.01279959806885844,11,PAXIP1,0.9447990506080176,1.8928036677910032
0.7181818181818183,0.01279959806885844,11,ARL6IP1,0.9447990506080176,1.8928036677910032
0.7181818181818183,0.01279959806885844,11,ZNRF1,0.9447990506080176,1.8928036677910032
0.7181818181818183,0.01279959806885844,11,ZNF287,0.9447990506080176,1.8928036677910032
0.7181818181818183,0.01279959806885844,11,AC022706.1,0.9447990506080176,1.8928036677910032
0.7181818181818183,0.01279959806885844,11,SMARCD2,0.9447990506080176,1.8928036677910032
0.7181818181818183,0.01279959806885844,11,DENND1C,0.9447990506080176,1.8928036677910032
-0.7181818181818183,0.01279959806885844,11,MAST3,0.9447990506080176,1.8928036677910032
-0.7181818181818183,0.01279959806885844,11,HAUS5,0.9447990506080176,1.8928036677910032
0.7181818181818183,0.01279959806885844,11,ATP6AP2,0.9447990506080176,1.8928036677910032
-0.7156264473321344,0.01327587746457299,11,AC016394.1,0.9447990506080176,1.8769367647528417
0.7156264473321344,0.013275877464573012,11,AL022345.4,0.9447990506080176,1.8769367647528408
0.7156264473321344,0.013275877464573012,11,TPX2,0.9447990506080176,1.8769367647528408
0.7156264473321344,0.013275877464573012,11,AP001610.2,0.9447990506080176,1.8769367647528408
0.7152638146977821,0.013344487724182728,11,CD8A,0.9447990506080176,1.8746980935011206
0.7150969419341943,0.013376145945040984,11,MIR4422HG,0.9447990506080176,1.87366900135989
0.7150969419341943,0.013376145945040984,11,MME,0.9447990506080176,1.87366900135989
-0.7150969419341943,0.013376145945041011,11,HULC,0.9447990506080176,1.8736690013598891
0.7137814998191181,0.013627605392654172,11,CDHR1,0.9447990506080176,1.8655804505571985
0.7090909090909091,0.014552051953727723,11,C5orf24,0.9447990506080176,1.8370757634238892
0.7090909090909091,0.014552051953727723,11,APBB3,0.9447990506080176,1.8370757634238892
0.7090909090909091,0.014552051953727723,11,TRIM52-AS1,0.9447990506080176,1.8370757634238892
0.7090909090909091,0.014552051953727723,11,ECI2,0.9447990506080176,1.8370757634238892
0.7090909090909091,0.014552051953727723,11,HIST1H2AC,0.9447990506080176,1.8370757634238892
0.7090909090909091,0.014552051953727723,11,MRPS18B,0.9447990506080176,1.8370757634238892
0.7090909090909091,0.014552051953727723,11,AC016065.1,0.9447990506080176,1.8370757634238892
0.7090909090909091,0.014552051953727723,11,NMRK1,0.9447990506080176,1.8370757634238892
0.7090909090909091,0.014552051953727723,11,VAMP1,0.9447990506080176,1.8370757634238892
0.7090909090909091,0.014552051953727723,11,ZNF93,0.9447990506080176,1.8370757634238892
-0.7090909090909091,0.014552051953727758,11,PKP4,0.9447990506080176,1.8370757634238883
-0.7090909090909091,0.014552051953727758,11,TRANK1,0.9447990506080176,1.8370757634238883
-0.7090909090909091,0.014552051953727758,11,SLC30A9,0.9447990506080176,1.8370757634238883
-0.7090909090909091,0.014552051953727758,11,CCNI2,0.9447990506080176,1.8370757634238883
-0.7090909090909091,0.014552051953727758,11,TRIM44,0.9447990506080176,1.8370757634238883
-0.7090909090909091,0.014552051953727758,11,SLC26A11,0.9447990506080176,1.8370757634238883
-0.7055623160417384,0.015276630917152426,11,TH2LCRR,0.9447990506080176,1.8159724137852575
-0.7055623160417384,0.015276630917152426,11,AP003086.1,0.9447990506080176,1.8159724137852575
0.7054586028639578,0.015298312496585859,11,KIFC1,0.9447990506080176,1.815356472047749
-0.7054586028639578,0.015298312496585859,11,NR6A1,0.9447990506080176,1.815356472047749
0.7054586028639578,0.015298312496585859,11,ASPM,0.9447990506080176,1.815356472047749
