rho,p,n,feature,FDR,neglog10p
-0.9636363636363636,7.320974809529816e-6,10,CEP128,0.13379813561896692,5.135431087491744
-0.9515151515151513,2.27985492064173e-5,10,SMG7,0.2083331426482413,4.642092788600175
-0.9361745372672994,6.718873258403061e-5,10,ZNF549,0.3412571064760528,4.17270355115544
-0.9272727272727271,1.1203450639397591e-4,10,MFSD6,0.3412571064760528,3.9506481949330454
-0.9272727272727271,1.1203450639397591e-4,10,ZNF875,0.3412571064760528,3.9506481949330454
0.9272727272727271,1.1203450639397663e-4,10,C4orf33,0.3412571064760528,3.9506481949330428
-0.9240164263936982,1.3295265816009187e-4,10,BBS12,0.3471203972191198,3.876302975273223
0.915151515151515,2.0447240614883307e-4,10,AGRN,0.3906481407103709,3.689365292379766
0.915151515151515,2.0447240614883307e-4,10,FAM8A1,0.3906481407103709,3.689365292379766
-0.9141792475183748,2.137492562433634e-4,10,LINC00685,0.3906481407103709,3.6700953877575215
-0.9118583155200969,2.3714363700506522e-4,10,ABHD15-AS1,0.3940033736276884,3.624988523766324
-0.903030303030303,3.4361219776328576e-4,10,CDKAL1,0.4690280246001166,3.4639314277067443
-0.903030303030303,3.4361219776328576e-4,10,MT-ND6,0.4690280246001166,3.4639314277067443
-0.9019083851355776,3.592904543883581e-4,10,CRLF1,0.4690280246001166,3.444554320957143
-0.8896375227527807,5.66964721837965e-4,10,RNASEH2B-AS1,0.6907898170873766,3.24644396330772
-0.8875420937728943,6.096659573243226e-4,10,NPIPB2,0.6963909397537075,3.2149080545417337
-0.8857162118542732,6.487507430113434e-4,10,AC092652.2,0.6974452105456066,3.1879221317476603
-0.8787878787878787,8.138621117322077e-4,10,CRLF3,0.7082925692389476,3.089449169049934
0.8787878787878787,8.138621117322115e-4,10,ATP2A3,0.7082925692389476,3.089449169049932
0.8787878787878787,8.138621117322115e-4,10,EXOC7,0.7082925692389476,3.089449169049932
0.8787878787878787,8.138621117322115e-4,10,ATG4D,0.7082925692389476,3.089449169049932
-0.8739695897586162,9.454497241255438e-4,10,NPIPA9,0.7236072547309901,3.0243615605422445
-0.8691745052782041,0.0010911510630741735,10,AP000787.1,0.7236072547309901,2.962115119880987
-0.8666666666666666,0.0011735381801554613,10,TMA7,0.7236072547309901,2.930502776401051
-0.8666666666666666,0.0011735381801554613,10,MSRA,0.7236072547309901,2.930502776401051
-0.8666666666666666,0.0011735381801554613,10,ATP8B1,0.7236072547309901,2.930502776401051
-0.8666666666666666,0.0011735381801554613,10,ARMH4,0.7236072547309901,2.930502776401051
0.8666666666666666,0.0011735381801554663,10,DCTN5,0.7236072547309901,2.9305027764010494
0.8666666666666666,0.0011735381801554663,10,SIRT6,0.7236072547309901,2.9305027764010494
-0.8650957979871867,0.0012273924762891603,10,CLHC1,0.7236072547309901,2.9110165431965513
-0.8650957979871867,0.0012273924762891603,10,AL110114.1,0.7236072547309901,2.9110165431965513
0.857146816588891,0.0015278398373375596,10,AP001453.3,0.7670312154608511,2.8159221702408455
-0.8545454545454544,0.0016368033159867082,10,GIGYF2,0.7670312154608511,2.7860035037973168
-0.8545454545454544,0.0016368033159867082,10,IFT22,0.7670312154608511,2.7860035037973168
-0.8545454545454544,0.0016368033159867082,10,SLC20A2,0.7670312154608511,2.7860035037973168
-0.8545454545454544,0.0016368033159867082,10,NUTM2A-AS1,0.7670312154608511,2.7860035037973168
-0.8545454545454544,0.0016368033159867082,10,NRSN2-AS1,0.7670312154608511,2.7860035037973168
0.8545454545454544,0.0016368033159867143,10,FCHSD1,0.7670312154608511,2.786003503797315
0.8545454545454544,0.0016368033159867143,10,GID4,0.7670312154608511,2.786003503797315
-0.8504153432937824,0.0018212136144049142,10,MYRIP,0.8267013704224117,2.739639111801785
-0.8466580400786595,0.0020016323698102225,10,GLS2,0.8267013704224117,2.698615684311183
0.8424242424242423,0.0022200312259168407,10,CPSF4,0.8267013704224117,2.653640916924135
0.8424242424242423,0.0022200312259168407,10,UBTD1,0.8267013704224117,2.653640916924135
0.8424242424242423,0.0022200312259168407,10,FBXL19,0.8267013704224117,2.653640916924135
0.8424242424242423,0.0022200312259168407,10,ZNF319,0.8267013704224117,2.653640916924135
-0.8424242424242423,0.0022200312259168533,10,CCDC30,0.8267013704224117,2.6536409169241324
-0.8424242424242423,0.0022200312259168533,10,EXOC6B,0.8267013704224117,2.6536409169241324
-0.8405540732215928,0.0023217789500911434,10,AC011997.2,0.8267013704224117,2.634179130560182
-0.837909235304168,0.002471361163248905,10,ARHGAP11B,0.8267013704224117,2.607063782422916
-0.83300226523868115,0.0027671029650312277,10,AL359513.1,0.8267013704224117,2.557974680283367
-0.83300226523868115,0.0027671029650312277,10,CPXM1,0.8267013704224117,2.557974680283367
-0.83300226523868115,0.0027671029650312277,10,AC097713.1,0.8267013704224117,2.557974680283367
0.8303030303030301,0.002940227023279515,10,MR1,0.8267013704224117,2.53161913518272
0.8303030303030301,0.002940227023279515,10,APBB3,0.8267013704224117,2.53161913518272
0.8303030303030301,0.002940227023279515,10,FLOT1,0.8267013704224117,2.53161913518272
0.8303030303030301,0.002940227023279515,10,MRPS18A,0.8267013704224117,2.53161913518272
0.8303030303030301,0.002940227023279515,10,KIFC2,0.8267013704224117,2.53161913518272
0.8303030303030301,0.002940227023279515,10,PPP1R12C,0.8267013704224117,2.53161913518272
0.8303030303030301,0.002940227023279515,10,PLAGL2,0.8267013704224117,2.53161913518272
-0.8303030303030301,0.002940227023279534,10,ZNF713,0.8267013704224117,2.531619135182717
-0.8303030303030301,0.002940227023279534,10,SLC25A32,0.8267013704224117,2.531619135182717
-0.8303030303030301,0.002940227023279534,10,ALKBH8,0.8267013704224117,2.531619135182717
-0.8303030303030301,0.002940227023279534,10,SDCBP2-AS1,0.8267013704224117,2.531619135182717
-0.8303030303030301,0.002940227023279534,10,MBNL3,0.8267013704224117,2.531619135182717
-0.8303030303030301,0.002940227023279534,10,MT-CO2,0.8267013704224117,2.531619135182717
-0.8282832108387959,0.003074774223571235,10,PRLR,0.8400178244421331,2.5121867683623966
-0.8267515394048878,0.0031797140860104246,10,INSYN2B,0.8400178244421331,2.49761192921381
0.8254031273145535,0.003274207485618091,10,ZNF221,0.8400178244421331,2.484893802931459
-0.8210653934707496,0.003591880001430346,10,GNRH1,0.8400178244421331,2.4446781807984856
-0.8191500733197463,0.0037389509808080437,10,SP2-AS1,0.8400178244421331,2.427250228588526
-0.8181818181818181,0.003814920082550725,10,ARNT,0.8400178244421331,2.418514555499603
-0.8181818181818181,0.003814920082550725,10,IDUA,0.8400178244421331,2.418514555499603
-0.8181818181818181,0.003814920082550725,10,FAM135A,0.8400178244421331,2.418514555499603
0.8181818181818181,0.003814920082550725,10,NSUN5,0.8400178244421331,2.418514555499603
-0.8181818181818181,0.003814920082550725,10,TGS1,0.8400178244421331,2.418514555499603
0.8181818181818181,0.003814920082550725,10,FAM76B,0.8400178244421331,2.418514555499603
-0.8181818181818181,0.003814920082550725,10,INTS6-AS1,0.8400178244421331,2.418514555499603
-0.8181818181818181,0.003814920082550725,10,HNRNPC,0.8400178244421331,2.418514555499603
-0.8181818181818181,0.003814920082550725,10,MYO9A,0.8400178244421331,2.418514555499603
0.8181818181818181,0.003814920082550725,10,TP53I13,0.8400178244421331,2.418514555499603
-0.8181818181818181,0.003814920082550725,10,MBTD1,0.8400178244421331,2.418514555499603
0.8181818181818181,0.003814920082550725,10,IFNGR2,0.8400178244421331,2.418514555499603
-0.8181818181818181,0.003814920082550725,10,MT-ND5,0.8400178244421331,2.418514555499603
-0.8145934285312866,0.004106131521831041,10,MYEF2,0.8462764638048103,2.38656714403248
0.812776759390954,0.004259472986524341,10,AC073578.1,0.8462764638048103,2.3706441316961278
0.8085143730944859,0.004635280964462701,10,SMAGP,0.8462764638048103,2.3339239362514004
-0.808135229794045,0.004669817504305855,10,TSPAN10,0.8462764638048103,2.3307000912586395
-0.806060606060606,0.004862061101964583,10,HACD2,0.8462764638048103,2.31317958764009
-0.806060606060606,0.004862061101964583,10,MDC1,0.8462764638048103,2.31317958764009
-0.806060606060606,0.004862061101964583,10,SCAF8,0.8462764638048103,2.31317958764009
-0.806060606060606,0.004862061101964583,10,PUM3,0.8462764638048103,2.31317958764009
-0.806060606060606,0.004862061101964583,10,MMAB,0.8462764638048103,2.31317958764009
-0.806060606060606,0.004862061101964583,10,LRRC63,0.8462764638048103,2.31317958764009
-0.806060606060606,0.004862061101964583,10,TP53,0.8462764638048103,2.31317958764009
-0.806060606060606,0.004862061101964583,10,MKS1,0.8462764638048103,2.31317958764009
-0.806060606060606,0.004862061101964583,10,ILF3-DT,0.8462764638048103,2.31317958764009
-0.806060606060606,0.004862061101964583,10,USE1,0.8462764638048103,2.31317958764009
0.806060606060606,0.0048620611019646025,10,LRRC47,0.8462764638048103,2.313179587640088
0.806060606060606,0.0048620611019646025,10,GPN2,0.8462764638048103,2.313179587640088
0.806060606060606,0.0048620611019646025,10,WDR55,0.8462764638048103,2.313179587640088
0.806060606060606,0.0048620611019646025,10,SFR1,0.8462764638048103,2.313179587640088
0.806060606060606,0.0048620611019646025,10,BAZ2A,0.8462764638048103,2.313179587640088
0.806060606060606,0.0048620611019646025,10,SEC14L1,0.8462764638048103,2.313179587640088
0.806060606060606,0.0048620611019646025,10,SUGP2,0.8462764638048103,2.313179587640088
0.806060606060606,0.0048620611019646025,10,KLHDC7B,0.8462764638048103,2.313179587640088
0.7963562622208846,0.005836997302932195,10,C1RL,0.9137885121403668,2.2338105073617496
-0.7963562622208846,0.005836997302932195,10,AC007611.1,0.9137885121403668,2.2338105073617496
-0.7952050661173401,0.005961205466783655,10,ITGA9-AS1,0.9137885121403668,2.2246659089451364
-0.7941378573405173,0.0060780214400163604,10,AC009299.3,0.9137885121403668,2.2162377722941846
-0.7939393939393938,0.006099923313696895,10,ARHGEF19,0.9137885121403668,2.2146756247675317
-0.7939393939393938,0.006099923313696895,10,FAF1,0.9137885121403668,2.2146756247675317
-0.7939393939393938,0.006099923313696895,10,SIRT5,0.9137885121403668,2.2146756247675317
-0.7939393939393938,0.006099923313696895,10,CDC37L1,0.9137885121403668,2.2146756247675317
-0.7939393939393938,0.006099923313696895,10,CARNMT1,0.9137885121403668,2.2146756247675317
-0.7939393939393938,0.006099923313696895,10,CDR2,0.9137885121403668,2.2146756247675317
-0.7939393939393938,0.006099923313696895,10,SNHG25,0.9137885121403668,2.2146756247675317
-0.7939393939393938,0.006099923313696895,10,ABCA5,0.9137885121403668,2.2146756247675317
-0.7939393939393938,0.006099923313696895,10,CCDC102B,0.9137885121403668,2.2146756247675317
