"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,0.514639160813195,1,0.999,0,"0","RPL32"
0,0.55954285420729,1,1,0,"0","RPS8"
5.10657358711564e-293,0.542120863051911,1,1,7.26256895559587e-289,"0","RPS12"
1.53564791697339e-189,0.525890376843449,1,0.985,2.18399846751956e-185,"0","EEF1B2"
3.4627589256573e-164,0.610513760852318,0.997,0.975,4.92473574406982e-160,"0","GIMAP7"
2.50587537067768e-99,0.569159365888073,0.995,0.775,3.56385595217779e-95,"0","SELL"
1.24544081910029e-92,0.59144245944449,0.975,0.893,1.77126593292444e-88,"0","TXNIP"
1.01634040093877e-90,0.981243812241861,0.671,0.4,1.44543931821511e-86,"0","S100B"
5.10066816963275e-81,0.764456644101747,0.808,0.576,7.25417027085169e-77,"0","LINC00861"
7.2300991608947e-79,0.842278648189594,0.768,0.565,1.02826470266244e-74,"0","SNHG25"
2.29760612749485e-69,0.580955835153776,0.898,0.77,3.26765543452318e-65,"0","STAT1"
2.4335736549062e-55,1.33369995407092,0.287,0.112,3.4610284520076e-51,"0","NOG"
9.92361388711247e-53,0.635140805258404,0.722,0.556,1.41133636702514e-48,"0","CD55"
1.29779600074519e-47,0.625645568426818,0.724,0.576,1.8457254722598e-43,"0","GBP1"
8.69312947518379e-43,0.788186030690404,0.505,0.316,1.23633687396064e-38,"0","FOS"
3.48151608934162e-41,0.822948990018296,0.454,0.28,4.95141218226165e-37,"0","FCER1G"
2.19482999327211e-37,0.685925179426135,0.607,0.467,3.1214872164316e-33,"0","MYC"
8.66139248731182e-34,0.984383870191881,0.323,0.176,1.23182323954549e-29,"0","IFI44L"
5.14163053113373e-32,0.592126227389812,0.64,0.524,7.31242694137839e-28,"0","TMEM204"
1.92959414355999e-31,0.519968018884552,0.619,0.461,2.74426879097101e-27,"0","MAL"
4.61438334027928e-31,0.76414953631814,0.433,0.285,6.5625759865452e-27,"0","MX2"
4.5061362495361e-29,0.728588736925842,0.51,0.383,6.40862697409024e-25,"0","TOB1"
6.36923486008528e-27,1.06166486923492,0.265,0.145,9.05832581801329e-23,"0","ITGA6"
2.60201972063614e-26,0.799423205745176,0.462,0.349,3.70059244668872e-22,"0","CHMP7"
3.93884722726969e-25,0.569594460485461,0.558,0.443,5.60182852662295e-21,"0","LDLRAP1"
4.12196906009192e-22,0.809320005545736,0.261,0.151,5.86226439726273e-18,"0","SCML1"
1.18661375478904e-20,0.537350103435253,0.474,0.362,1.68760208206098e-16,"0","DCTN6-DT"
3.66624917818028e-20,0.507847494278167,0.539,0.442,5.21413958120799e-16,"0","FAM117B"
