rho,p,n,feature,FDR,neglog10p
0.7431505414602934,0.008772585979052358,11,OLR1,0.8500615523356576,2.0568723666240962
-0.7198196351735642,0.01250090518140673,11,Hamster-IgG,0.8500615523356576,1.9030585389073735
0.6454545454545454,0.03196279932801748,11,CD244,0.9293182667474149,1.4953551918276318
0.6090909090909091,0.04669570935409886,11,PECAM1,0.9293182667474149,1.3307230228481424
0.5909090909090909,0.055575604288774665,11,CD8A,0.9293182667474149,1.2551158064003884
-0.5720775535473553,0.06592005504483113,11,Mouse-IgG2b,0.9293182667474149,1.1809824386644534
0.5636363636363636,0.07095173447637536,11,IGHM,0.9293182667474149,1.1490369833733638
-0.5321324864777409,0.09199192004348397,11,ITGA2B,0.9293182667474149,1.0362503165091352
0.5148077137633719,0.10514327107334609,11,C5AR1,0.9293182667474149,0.9782185159327177
0.5137830903923016,0.10595727465294773,11,KLRD1,0.9293182667474149,0.9748692208014561
0.5102518932875898,0.1087939485754016,11,FCGR2A,0.9293182667474149,0.9633952606433586
0.509090909090909,0.10973723224165649,11,CD14,0.9293182667474149,0.9596459976421648
0.5,0.11730680301423815,11,NECTIN2,0.9293182667474149,0.930676800963147
0.5,0.11730680301423815,11,THBD,0.9293182667474149,0.930676800963147
-0.49090909090909096,0.12520440713849532,11,CD163,0.9293182667474149,0.9023803838872249
0.4874727909086795,0.12827587280115238,11,ITGAX,0.9293182667474149,0.8918550216818568
0.4818181818181818,0.13343383825682884,11,ITGAM,0.9293182667474149,0.8747340212090641
0.4818181818181818,0.13343383825682884,11,CLEC12A,0.9293182667474149,0.8747340212090641
0.4527570137783609,0.16200432180198004,11,CTLA4,0.9293182667474149,0.7904733995949245
-0.44956020409326397,0.1653601936557259,11,CXCR5,0.9293182667474149,0.7815690277718912
-0.4454545454545455,0.16973260492681155,11,CR2,0.9293182667474149,0.770234723506378
0.4454545454545455,0.16973260492681175,11,ITGA6,0.9293182667474149,0.7702347235063776
0.4403855060505442,0.17522811406563943,11,Rat-IgG1,0.9293182667474149,0.7563962132134086
0.41818181818181815,0.20057021703405067,11,CLEC4C,0.9293182667474149,0.697733555553169
0.4090909090909091,0.21154501034209594,11,KLRB1,0.9293182667474149,0.6745972138044433
0.4090909090909091,0.21154501034209594,11,BTLA,0.9293182667474149,0.6745972138044433
0.4054680223446026,0.21601578652600856,11,CD24,0.9293182667474149,0.6655145092629206
0.4046851288050202,0.2169891801009985,11,FCER2,0.9293182667474149,0.6635619211725979
0.4,0.22286835013352002,11,CD99,0.9293182667474149,0.6519516019473923
-0.3945120158369459,0.22987266526909708,11,NCR1,0.9293182667474149,0.6385126686984971
0.3909090909090909,0.2345400670951944,11,CD45RO,0.9293182667474149,0.6297829549448813
0.38181818181818183,0.24655957577897017,11,CD7,0.9293182667474149,0.6080781258555832
-0.38181818181818183,0.24655957577897017,11,FCGR3A,0.9293182667474149,0.6080781258555832
0.38181818181818183,0.24655957577897017,11,TFRC,0.9293182667474149,0.6080781258555832
-0.381498526263373,0.24698852548956332,11,GP1BB,0.9293182667474149,0.6073232225796866
-0.381498526263373,0.24698852548956332,11,SELP,0.9293182667474149,0.6073232225796866
-0.3727272727272727,0.2589258736842223,11,CD22,0.9293182667474149,0.5868245496545994
0.37219368415938836,0.2596624568853071,11,Rat-IgG2a,0.9293182667474149,0.5855908379956279
0.36363636363636365,0.27163754099382265,11,MS4A1,0.9373337765620879,0.5660102096500261
0.34545454545454546,0.2980892209030389,11,NT5E,0.9373337765620879,0.5256537280497863
0.32346325378052565,0.3318900645806116,11,Human-Ig,0.9373337765620879,0.4790057483819964
0.3090909090909091,0.3550284397015071,11,DPP4,0.9373337765620879,0.449736856210486
-0.3090909090909091,0.3550284397015071,11,ITGA1,0.9373337765620879,0.449736856210486
0.29557340266613363,0.377529481125095,11,Mouse-IgG2a,0.9373337765620879,0.42304912882942514
0.29090909090909095,0.38545696969136556,11,ITGB1,0.9373337765620879,0.41402409716856003
0.27524094128159016,0.41268779795850485,11,TIGIT,0.9373337765620879,0.3843783718243797
-0.2636363636363636,0.4334407376116146,11,IL7R,0.9373337765620879,0.3630702732457966
0.24859229340879813,0.4610618560349544,11,TNFRSF4,0.9373337765620879,0.33624080577617854
0.24859229340879813,0.4610618560349544,11,IFNGR1,0.9373337765620879,0.33624080577617854
0.24859229340879813,0.4610618560349544,11,SLAMF7,0.9373337765620879,0.33624080577617854
-0.24545454545454548,0.4669223669820156,11,ITGA4,0.9373337765620879,0.3307553215624453
0.24545454545454548,0.46692236698201617,11,CD86,0.9373337765620879,0.3307553215624448
0.24545454545454548,0.46692236698201617,11,TCR-AB,0.9373337765620879,0.3307553215624448
0.24217235620703023,0.4730887339127898,11,IL4R,0.9373337765620879,0.32505739407311274
-0.23636363636363636,0.48409116222539683,11,CR1,0.9373337765620879,0.31507284595191787
-0.23636363636363636,0.48409116222539683,11,GGT1,0.9373337765620879,0.31507284595191787
-0.2293674510679918,0.497492059936935,11,CD1D,0.9373337765620879,0.3032138462812565
0.22883102141894215,0.49852621051924606,11,CD226,0.9373337765620879,0.3023120032808459
-0.22727272727272727,0.501535667604937,11,CD44,0.9373337765620879,0.2996981759173705
0.22727272727272727,0.501535667604937,11,FAS,0.9373337765620879,0.2996981759173705
-0.22727272727272727,0.501535667604937,11,IGKC,0.9373337765620879,0.2996981759173705
-0.2201927530252721,0.5153074856116862,11,CD36,0.9373337765620879,0.2879335487164212
-0.21818181818181817,0.519248247554982,11,CD101,0.9373337765620879,0.2846249605193639
0.21818181818181817,0.5192482475549822,11,IGHD,0.9373337765620879,0.28462496051936376
0.21390499665408214,0.5276716038318923,11,CXCR3,0.9373337765620879,0.2776362763571499
0.20909090909090908,0.5372209352113229,11,CD47,0.9373337765620879,0.26984707145083414
0.20909090909090908,0.5372209352113229,11,ANPEP,0.9373337765620879,0.26984707145083414
-0.2081862707805761,0.5390233161162474,11,KLRK1,0.9373337765620879,0.2683924484651817
0.2018433569398328,0.5517301304599953,11,LAMP1,0.9373337765620879,0.2582732981970514
0.20005542469276413,0.5553335866669721,11,LAG3,0.9373337765620879,0.2554460595311692
0.2,0.5554454421055857,11,IL2RA,0.9373337765620879,0.25535859262971244
0.2,0.5554454421055857,11,KIR2DL3,0.9373337765620879,0.25535859262971244
-0.2,0.5554454421055857,11,LILRB1,0.9373337765620879,0.25535859262971244
0.2,0.5554454421055857,11,SIGLEC7,0.9373337765620879,0.25535859262971244
-0.19090909090909092,0.5739131682855214,11,CD19,0.9373337765620879,0.24115381036694986
0.19090909090909092,0.5739131682855214,11,CD28,0.9373337765620879,0.24115381036694986
0.1907492631316865,0.5742399729082779,11,CCR5,0.9373337765620879,0.2409065795001529
-0.1883590068967117,0.5791360097070846,11,Mouse-IgG1,0.9373337765620879,0.2372194305235869
0.18678863950706412,0.5823613748406505,11,Rat-IgG2b,0.9373337765620879,0.23480743735203702
0.18181818181818182,0.5926152128455002,11,CD33,0.9373337765620879,0.22722720407086344
0.18181818181818182,0.5926152128455002,11,CD4,0.9373337765620879,0.22722720407086344
0.18181818181818182,0.5926152128455002,11,CD81,0.9373337765620879,0.22722720407086344
0.17431926281167376,0.6082120315809951,11,TNFRSF13C,0.9373337765620879,0.21594499294303468
0.1734885589838134,0.6099489886663334,11,CD58,0.9373337765620879,0.21470648444348006
0.17272727272727273,0.6115423848512369,11,TNFRSF9,0.9373337765620879,0.21357343745173674
0.1676552676477941,0.6221965852005104,11,TNFRSF14,0.9373337765620879,0.2060723767577635
0.16363636363636364,0.6306852146425357,11,CD52,0.9373337765620879,0.20018735019333986
0.16363636363636364,0.6306852146425357,11,IL3RA,0.9373337765620879,0.20018735019333986
0.16363636363636364,0.6306852146425357,11,ICAM1,0.9373337765620879,0.20018735019333986
0.16363636363636364,0.6306852146425357,11,CD2,0.9373337765620879,0.20018735019333986
0.15454545454545454,0.65003396549758,11,ITGAE,0.9373337765620879,0.18706395006055537
-0.15454545454545454,0.65003396549758,11,CD1C,0.9373337765620879,0.18706395006055537
0.15454545454545454,0.65003396549758,11,FCGR1A,0.9373337765620879,0.18706395006055537
0.14578625522502567,0.6688621708261853,11,ITGA2,0.9373337765620879,0.17466336596398438
-0.14545454545454548,0.6695786456420786,11,CD48,0.9373337765620879,0.17419840541457815
0.14545454545454548,0.6695786456420786,11,MCAM,0.9373337765620879,0.17419840541457815
0.14545454545454548,0.6695786456420786,11,KLRG1,0.9373337765620879,0.17419840541457815
0.1412304347492436,0.6787239417000244,11,HLA-E,0.9373337765620879,0.16830683098413704
-0.13957263155977062,0.6823238520562258,11,KIR2DL1,0.9373337765620879,0.1660094467834944
-0.13636363636363635,0.6893090205863622,11,CD27,0.9374602679974527,0.16158603810925598
0.11818181818181818,0.7292847795197801,11,ICOS,0.9629391263562146,0.1371028502510008
0.11818181818181818,0.7292847795197801,11,CD38,0.9629391263562146,0.1371028502510008
-0.11818181818181818,0.7292847795197801,11,ADGRG1,0.9629391263562146,0.1371028502510008
0.10909090909090909,0.7495085962341482,11,CD40,0.9694722220863944,0.12522338179415834
0.10235326314383181,0.7645899199015015,11,PVR,0.9694722220863944,0.1165714318728527
-0.1,0.7698749998921365,11,ITGB2,0.9694722220863944,0.11357978296253621
0.1,0.7698749998921367,11,CD3D,0.9694722220863944,0.11357978296253608
0.1,0.7698749998921367,11,PDCD1,0.9694722220863944,0.11357978296253608
-0.09090909090909091,0.7903727377532905,11,SELL,0.974330368620025,0.10216804823761341
0.08426587150642366,0.8054280321493354,11,CD40LG,0.974330368620025,0.09397325926308686
0.08181818181818182,0.8109903943000459,11,HLA-A,0.974330368620025,0.0909842897187952
0.08181818181818182,0.8109903943000459,11,CD45RA,0.974330368620025,0.0909842897187952
-0.08181818181818182,0.8109903943000459,11,CD45,0.974330368620025,0.0909842897187952
-0.07443873683187767,0.8278067635263793,11,SIGLEC1,0.974330368620025,0.08207102955378388
0.07339758434175737,0.8301847435189389,11,HLA-DRA,0.974330368620025,0.0808252520059451
-0.07272727272727274,0.831716405381337,11,ENTPD1,0.974330368620025,0.08002473209083355
0.06833730713673078,0.8417602513964068,11,KIR3DL1,0.974330368620025,0.07481158584242087
-0.06363636363636363,0.8525390725425216,11,B3GAT1,0.974330368620025,0.0692857078184512
0.06363636363636363,0.8525390725425219,11,CD5,0.974330368620025,0.06928570781845102
0.05454545454545454,0.8734465775233149,11,CCR4,0.980984448218719,0.058763652554366455
0.05454545454545454,0.8734465775233149,11,ITGAL,0.980984448218719,0.058763652554366455
0.050114025233602574,0.8836652681267614,11,CD69,0.980984448218719,0.05371221432566093
-0.045454545454545456,0.8944269969053027,11,ITGB7,0.980984448218719,0.04845510074784086
0.045454545454545456,0.8944269969053027,11,TCR-vD2,0.980984448218719,0.04845510074784086
-0.04211693151426613,0.9021456187220185,11,TNFRSF13B,0.9815344331695561,0.044723355691824444
-0.037219368415938835,0.9134854168318374,11,FCER1A,0.9859842594375386,0.03929838146964322
0.027524094128159014,0.9359747496914144,11,IL2RB,0.9873794492573279,0.028735867306342023
-0.02727272727272727,0.9365584481926121,11,CD82,0.9873794492573279,0.02846511424662341
0.02727272727272727,0.9365584481926124,11,TCR-vA7.2,0.9873794492573279,0.028465114246623305
0.018181818181818184,0.9576852410216187,11,NCAM1,0.9942381128163371,0.018777205482014333
-0.018181818181818184,0.9576852410216189,11,CCR6,0.9942381128163371,0.018777205482014232
-0.009534625892455923,0.9778037481012709,11,ENG,1,0.009748302338516026
0,1,11,CX3CR1,1,-0
0,1,11,CD79B,1,-0
0,1,11,CD83,1,-0
0,1,11,SLAMF6,1,-0
NA,NA,11,CD274,NA,NA
