rho,p,n,feature,FDR,neglog10p
0.7575757575757575,0.011143446799694208,10,FCGR1A,0.7489343776965892,1.9529804559706303
0.6969696969696969,0.02509667588225183,10,HLA-DRA,0.7489343776965892,1.6003837981045506
0.6969696969696969,0.02509667588225183,10,SIGLEC1,0.7489343776965892,1.6003837981045506
-0.6833490732084481,0.029376683479613773,10,CXCR3,0.7489343776965892,1.5319972360408178
0.6727272727272726,0.03304122254543776,10,CD45RO,0.7489343776965892,1.4809438918929771
0.6727272727272726,0.03304122254543776,10,ITGB1,0.7489343776965892,1.4809438918929771
0.6484848484848484,0.042540127684489414,10,CD69,0.8264939092986514,1.3712012108934224
0.6,0.066688,10,GGT1,0.9607816529076776,1.1759523070526072
0.5757575757575757,0.08155281477260244,10,ITGAE,0.9607816529076776,1.0885610448123906
0.5757575757575757,0.08155281477260244,10,CD1C,0.9607816529076776,1.0885610448123906
0.5393939393939393,0.10759318778241472,10,CD14,0.9607816529076776,0.9682152249722615
-0.5151515151515151,0.1275528697032343,10,B3GAT1,0.9607816529076776,0.8943097661231088
0.5030303030303029,0.13833369839449197,10,CD82,0.9607816529076776,0.8590720119075392
-0.4620082131968491,0.17885658556184708,10,FCER1A,0.9607816529076776,0.7474950643463489
0.45454545454545453,0.18690481034933193,10,ENG,0.9607816529076776,0.7283795210861916
0.45454545454545453,0.18690481034933193,10,PECAM1,0.9607816529076776,0.7283795210861916
-0.45454545454545453,0.18690481034933193,10,CD27,0.9607816529076776,0.7283795210861916
0.45454545454545453,0.18690481034933193,10,ITGA2B,0.9607816529076776,0.7283795210861916
-0.4399433835235439,0.20325743928576404,10,CXCR5,0.9607816529076776,0.6919535501293136
0.43030303030303024,0.21449233253280775,10,NECTIN2,0.9607816529076776,0.6685882279464308
-0.43030303030303024,0.21449233253280775,10,CLEC4C,0.9607816529076776,0.6685882279464308
0.4194548251392446,0.22755151022421535,10,BTLA,0.9607816529076776,0.6429202778026479
0.41818181818181815,0.22911284098281884,10,IGKC,0.9607816529076776,0.6399505694238795
0.41818181818181815,0.22911284098281884,10,ADGRG1,0.9607816529076776,0.6399505694238795
-0.406060606060606,0.24428229408662663,10,CD48,0.9607816529076776,0.6121080101413566
0.406060606060606,0.24428229408662663,10,Human-Ig,0.9607816529076776,0.6121080101413566
0.3818181818181818,0.2762553333854361,10,CD40,0.9607816529076776,0.5586893287366763
0.3818181818181818,0.2762553333854361,10,CD36,0.9607816529076776,0.5586893287366763
0.3802900433847583,0.27834319060893564,10,CTLA4,0.9607816529076776,0.55541939881236
0.3708223816448394,0.2914682712989586,10,TIGIT,0.9607816529076776,0.5354087148321164
0.36969696969696964,0.2930500752928225,10,CD47,0.9607816529076776,0.5330581626998572
0.36969696969696964,0.2930500752928225,10,KLRD1,0.9607816529076776,0.5330581626998572
0.3575757575757575,0.3103760917056805,10,CD101,0.9607816529076776,0.508111739862932
0.35017102370920455,0.32121889666831355,10,CD24,0.9607816529076776,0.49319891396191917
-0.3454545454545454,0.32822651147136733,10,ITGAL,0.9607816529076776,0.4838263430857458
