rho,p,n,feature,FDR,neglog10p
-0.8306277919354927,0.005555423798528989,9,CCR6,0.4738903127383971,2.255282805068371
0.7967246167544523,0.010156279862387837,9,HLA-E,0.4738903127383971,1.9932653403882992
0.7302967433402214,0.025463561683239266,9,Rat-IgG1,0.4738903127383971,1.5940808500463712
0.7,0.035769574970261654,9,CD86,0.4738903127383971,1.4464862202974011
0.6833333333333333,0.04244227208707236,9,ITGB7,0.4738903127383971,1.372201374806861
0.6694619270045784,0.048568194944886824,9,KIR3DL1,0.4738903127383971,1.3136480369437322
0.6666666666666666,0.04986723056888514,9,ITGB1,0.4738903127383971,1.3021847501303148
0.6610936529170212,0.05252286046708899,9,CD14,0.4738903127383971,1.2796516296647455
0.65,0.05807305801714861,9,CD2,0.4738903127383971,1.2360253042403884
0.6443571047419068,0.06103295769909975,9,B3GAT1,0.4738903127383971,1.2144355833241955
0.6390096504226938,0.06392412293886492,9,PVR,0.4738903127383971,1.1943352219316514
0.6390096504226938,0.06392412293886492,9,CD24,0.4738903127383971,1.1943352219316514
0.6390096504226938,0.06392412293886492,9,FCER2,0.4738903127383971,1.1943352219316514
0.6390096504226938,0.06392412293886492,9,C5AR1,0.4738903127383971,1.1943352219316514
0.6333333333333333,0.06708578689234561,9,CD99,0.4738903127383971,1.1733694817395712
0.6166666666666667,0.07692880993776291,9,HLA-A,0.4738903127383971,1.1139109858965868
0.6166666666666667,0.07692880993776291,9,CD7,0.4738903127383971,1.1139109858965868
0.6138914766455381,0.07864991427887041,9,CD28,0.4738903127383971,1.1043017463812392
0.6108840083916778,0.08054182080979323,9,FCGR1A,0.4738903127383971,1.0939785565176698
0.6025157343041205,0.08595335754058789,9,CD47,0.4738903127383971,1.0657371540802434
0.6,0.08762282904140234,9,CD45RO,0.4738903127383971,1.0573827290483289
0.6,0.08762282904140234,9,FAS,0.4738903127383971,1.0573827290483289
0.5933055656682091,0.09216195255177587,9,ITGA6,0.4738903127383971,1.0354483328197444
0.5833333333333334,0.09918581647988328,9,CD33,0.4738903127383971,1.003550427290635
-0.5833333333333334,0.09918581647988328,9,CD44,0.4738903127383971,1.003550427290635
0.5690426379538917,0.10980400020918206,9,CD81,0.4738903127383971,0.95938183805415
0.5690426379538917,0.10980400020918206,9,NT5E,0.4738903127383971,0.95938183805415
0.5594023904871686,0.11733810288497042,9,FCER1A,0.4738903127383971,0.9305609377086532
-0.55,0.12497678418833179,9,CR2,0.4738903127383971,0.9031706544744231
-0.5477225575051662,0.1268703669236705,9,CD83,0.4738903127383971,0.8966398041021063
0.5477225575051662,0.12687036692367085,9,TNFRSF14,0.4738903127383971,0.8966398041021051
0.5477225575051662,0.12687036692367085,9,NECTIN2,0.4738903127383971,0.8966398041021051
0.5477225575051662,0.12687036692367085,9,CX3CR1,0.4738903127383971,0.8966398041021051
0.5477225575051662,0.12687036692367085,9,IFNGR1,0.4738903127383971,0.8966398041021051
0.5477225575051662,0.12687036692367085,9,CD226,0.4738903127383971,0.8966398041021051
0.5355695416036628,0.1372619794414504,9,Hamster-IgG,0.4738903127383971,0.8624497424823532
0.5333333333333333,0.13922686754397803,9,CD48,0.4738903127383971,0.8562769479140182
0.5333333333333333,0.13922686754397803,9,CLEC12A,0.4738903127383971,0.8562769479140182
