rho,p,n,feature,FDR,neglog10p
0.9272727272727272,3.9737742565586e-5,11,CD45RO,0.0053645952463541105,4.400796808065557
0.6727272727272727,0.023313039833185972,11,TIGIT,0.9515064964387432,1.6324010942741802
0.6,0.051003260706950763,11,HLA-A,0.9515064964387432,1.2924020579850433
0.5818181818181819,0.060419896215648354,11,GP1BB,0.9515064964387432,1.2188200250576067
-0.5727272727272728,0.06554305260101853,11,CD19,0.9515064964387432,1.1834733356587832
-0.5636363636363636,0.07095173447637536,11,Rat-IgG1,0.9515064964387432,1.1490369833733638
0.5454545454545454,0.08265095734417509,11,CD99,0.9515064964387432,1.0827521116402097
0.5181818181818182,0.10249153979096383,11,CLEC12A,0.9515064964387432,0.9893119821569207
0.509090909090909,0.10973723224165649,11,KIR2DL3,0.9515064964387432,0.9596459976421648
-0.49090909090909096,0.12520440713849532,11,FCGR1A,0.9515064964387432,0.9023803838872249
0.49090909090909096,0.12520440713849532,11,CD81,0.9515064964387432,0.9023803838872249
0.4727272727272727,0.14199852020632006,11,ITGA2B,0.9515064964387432,0.8477161814590436
-0.4632862466569275,0.15125118127195503,11,CX3CR1,0.9515064964387432,0.8203012248216863
0.45454545454545453,0.16014543725525882,11,CD36,0.9515064964387432,0.7954854304194036
0.45454545454545453,0.16014543725525882,11,KLRD1,0.9515064964387432,0.7954854304194036
-0.4454545454545455,0.16973260492681155,11,IL3RA,0.9515064964387432,0.770234723506378
0.4454545454545455,0.16973260492681175,11,ITGA6,0.9515064964387432,0.7702347235063776
0.4454545454545455,0.16973260492681175,11,BTLA,0.9515064964387432,0.7702347235063776
0.4454545454545455,0.16973260492681175,11,ITGB1,0.9515064964387432,0.7702347235063776
-0.44197999993927367,0.17348788670581336,11,Mouse-IgG2b,0.9515064964387432,0.7607308431813299
-0.4312108080078246,0.18544841577784071,11,FCER1A,0.9515064964387432,0.7317768723482081
-0.42905816516051654,0.18789757217207817,11,ENG,0.9515064964387432,0.7260788313900617
0.4236913042477308,0.1940885545139987,11,KLRK1,0.9515064964387432,0.7120000743899612
0.4191354837719487,0.19943911936681183,11,C5AR1,0.9515064964387432,0.7001896521485799
0.41818181818181815,0.20057021703405067,11,HLA-DRA,0.9515064964387432,0.697733555553169
0.41818181818181815,0.20057021703405067,11,B3GAT1,0.9515064964387432,0.697733555553169
0.41818181818181815,0.20057021703405067,11,Human-Ig,0.9515064964387432,0.697733555553169
0.41818181818181815,0.20057021703405067,11,HLA-E,0.9515064964387432,0.697733555553169
