rho,p,n,feature,FDR,neglog10p
0.7423871741592171,0.013927768056464535,10,CD69,0.989119829200162,1.8561184742741486
0.6848484848484847,0.028882797506732782,10,B3GAT1,0.989119829200162,1.5393607445200816
-0.6606060606060605,0.03758837757140932,10,CCR6,0.989119829200162,1.424946419351114
0.6484848484848484,0.042540127684489414,10,MS4A1,0.989119829200162,1.3712012108934224
0.6242424242424242,0.05371776721716743,10,CLEC12A,0.989119829200162,1.2698820471093482
-0.6242424242424242,0.05371776721716757,10,FCGR2A,0.989119829200162,1.269882047109347
0.6139845991168652,0.05898096236903695,10,CD24,0.989119829200162,1.229288145515104
0.6,0.066688,10,ADGRG1,0.989119829200162,1.1759523070526072
-0.5878787878787879,0.07387770688865797,10,CR2,0.989119829200162,1.1314865932136298
0.5515151515151514,0.09840117666963506,10,TFRC,0.989119829200162,1.006999708295547
0.5393939393939393,0.10759318778241472,10,HLA-DRA,0.989119829200162,0.9682152249722615
0.5393939393939393,0.10759318778241472,10,CD99,0.989119829200162,0.9682152249722615
0.5236716289065411,0.12029607512162196,10,PDCD1,0.989119829200162,0.919748542076851
0.5222329678670935,0.1215029188171132,10,CD79B,0.989119829200162,0.9154132890538174
0.5167197121280549,0.1261973666466199,10,CD36,0.989119829200162,0.8989497073959578
-0.5151515151515151,0.1275528697032343,10,ENG,0.989119829200162,0.8943097661231088
0.5030303030303029,0.13833369839449197,10,ITGB1,0.989119829200162,0.8590720119075392
0.49399126558977074,0.14672517657957593,10,PVR,0.989119829200162,0.8334953591530204
-0.48773821159496344,0.15270730878799615,10,Mouse-IgG2b,0.989119829200162,0.8161401764973779
-0.4863244349440517,0.1540799651466367,10,CD1D,0.989119829200162,0.8122538284582808
0.47878787878787876,0.16152292801745585,10,SIGLEC1,0.989119829200162,0.7917658212913969
-0.45454545454545453,0.18690481034933193,10,ITGA1,0.989119829200162,0.7283795210861916
0.44242424242424233,0.20042268671194216,10,CD8A,0.989119829200162,0.6980531203489422
0.4255338805760452,0.22017919518735954,10,Mouse-IgG2a,0.989119829200162,0.6572237200699582
-0.41818181818181815,0.22911284098281884,10,CD44,0.989119829200162,0.6399505694238795
-0.41818181818181815,0.22911284098281884,10,FCGR3A,0.989119829200162,0.6399505694238795
-0.406060606060606,0.24428229408662663,10,CD33,0.989119829200162,0.6121080101413566
0.406060606060606,0.24428229408662663,10,ITGAX,0.989119829200162,0.6121080101413566
0.38924947208076155,0.26622407306922685,10,CX3CR1,0.989119829200162,0.574752676402927
0.36969696969696964,0.2930500752928225,10,ITGAM,0.989119829200162,0.5330581626998572
0.36969696969696964,0.2930500752928225,10,NT5E,0.989119829200162,0.5330581626998572
0.3647433262080388,0.3000669694646653,10,OLR1,0.989119829200162,0.522781807869812
-0.3575757575757575,0.3103760917056805,10,NCR1,0.989119829200162,0.508111739862932
0.3454545454545454,0.32822651147136733,10,BTLA,0.989119829200162,0.4838263430857458
0.3454545454545454,0.32822651147136733,10,CD244,0.989119829200162,0.4838263430857458
-0.3454545454545454,0.32822651147136733,10,IL7R,0.989119829200162,0.4838263430857458
0.3345664835794703,0.3447015851856951,10,CD40LG,0.989119829200162,0.4625567193892174
0.33333333333333326,0.34659350708733433,10,KIR2DL3,0.989119829200162,0.46017957740558346
-0.32121212121212117,0.36546831043867045,10,CR1,0.989119829200162,0.4371502745153575
-0.32121212121212117,0.36546831043867045,10,ICAM1,0.989119829200162,0.4371502745153575
0.32121212121212117,0.3654683104386705,10,CD14,0.989119829200162,0.4371502745153574
0.3209107087394919,0.3659440505528036,10,CD83,0.989119829200162,0.43658530912361815
-0.32063670324597265,0.3663767995194702,10,CD274,0.989119829200162,0.43607203544001316
-0.3100318272768329,0.38331979780098846,10,Hamster-IgG,0.989119829200162,0.41643874961159766
-0.2848484848484848,0.4250381548921457,10,CCR4,0.989119829200162,0.37157208238417216
0.27589669814188345,0.4403555093154673,10,CD226,0.989119829200162,0.3561965658012031
-0.2727272727272727,0.44583834154275137,10,Rat-IgG1,0.989119829200162,0.3508225854645316
0.2727272727272727,0.44583834154275137,10,C5AR1,0.989119829200162,0.3508225854645316
-0.26060606060606056,0.4670890543863403,10,TNFRSF13C,0.989119829200162,0.33060030970924237
0.26060606060606056,0.4670890543863403,10,IGKC,0.989119829200162,0.33060030970924237
-0.26060606060606056,0.4670890543863403,10,CD101,0.989119829200162,0.33060030970924237
-0.251552678847338,0.48324688687389383,10,FCER1A,0.989119829200162,0.3158309350600804
0.24848484848484845,0.48877630451924314,10,CD40,0.989119829200162,0.31088985650114037
0.239281816464541,0.5055248490013544,10,LAMP1,0.989119829200162,0.2962574918654027
0.2363636363636363,0.5108853175152004,10,HLA-A,0.989119829200162,0.2916765784564263
-0.2363636363636363,0.5108853175152004,10,ANPEP,0.989119829200162,0.2916765784564263
0.21474009169894706,0.551324748075931,10,KLRB1,0.989119829200162,0.25859251230654295
0.2127669402880226,0.5550759959985583,10,Human-Ig,0.989119829200162,0.2556475531235067
0.2126038358234456,0.5553865257940316,10,Rat-IgG2b,0.989119829200162,0.2554046608556286
0.2121212121212121,0.5563057751029297,10,CD45RO,0.989119829200162,0.25468643155240184
-0.2121212121212121,0.5563057751029297,10,ITGB7,0.989119829200162,0.25468643155240184
0.2121212121212121,0.5563057751029297,10,TNFRSF9,0.989119829200162,0.25468643155240184
0.20133002296840144,0.5770120704320143,10,NECTIN2,0.989119829200162,0.23881510180581444
0.20133002296840144,0.5770120704320143,10,FCER2,0.989119829200162,0.23881510180581444
0.20009772783383115,0.5793948730136469,10,ITGA2,0.989119829200162,0.2370253521279999
-0.19999999999999996,0.5795840000000001,10,CD48,0.989119829200162,0.23688361217191653
-0.19999999999999996,0.5795840000000001,10,MCAM,0.989119829200162,0.23688361217191653
-0.19999999999999996,0.5795840000000001,10,GP1BB,0.989119829200162,0.23688361217191653
0.19999999999999996,0.5795840000000001,10,TCR-vA7.2,0.989119829200162,0.23688361217191653
0.19999999999999996,0.5795840000000001,10,HLA-E,0.989119829200162,0.23688361217191653
0.19452977397762067,0.5902067758594246,10,IL4R,0.989119829200162,0.22899580889660442
0.19019836693335312,0.5986683040717657,10,CXCR5,0.989119829200162,0.2228137345570405
-0.18787878787878787,0.6032176100292088,10,ITGAE,0.989119829200162,0.21952598838019977
-0.18787878787878787,0.6032176100292088,10,CD82,0.989119829200162,0.21952598838019977
0.18787878787878787,0.603217610029209,10,TCR-vD2,0.989119829200162,0.21952598838019957
0.17575757575757575,0.6271883447764844,10,CD47,0.989119829200162,0.20260202086936144
0.17575757575757575,0.6271883447764844,10,CD1C,0.989119829200162,0.20260202086936144
-0.17575757575757575,0.6271883447764844,10,ITGAL,0.989119829200162,0.20260202086936144
-0.17575757575757575,0.6271883447764844,10,SELP,0.989119829200162,0.20260202086936144
-0.17575757575757575,0.6271883447764844,10,ITGB2,0.989119829200162,0.20260202086936144
0.17150335289900862,0.6356778727156084,10,CD58,0.989119829200162,0.1967629056448327
0.17150335289900862,0.6356778727156084,10,SLAMF7,0.989119829200162,0.1967629056448327
