rho,p,n,feature,FDR,neglog10p
0.8,0.003110428310385851,11,IGHM,0.42612867852286157,2.5071798038897497
0.7614999375457329,0.0064688985529099,11,CD24,0.44311955087432814,2.1891696595345618
-0.7090909090909091,0.014552051953727758,11,GGT1,0.6645437058869009,1.8370757634238883
-0.5727272727272728,0.06554305260101853,11,GP1BB,1,1.1834733356587832
0.5545454545454546,0.07665233333978251,11,B3GAT1,1,1.1154746204421144
-0.5504818825631803,0.0792964878717761,11,Mouse-IgG1,1,1.1007460476342932
0.5318718835723123,0.09218126883980274,11,NECTIN2,1,1.0353573182734181
-0.5181818181818182,0.10249153979096404,11,CD44,1,0.9893119821569198
0.509090909090909,0.10973723224165649,11,CLEC4C,1,0.9596459976421648
0.5,0.11730680301423815,11,Rat-IgG2b,1,0.930676800963147
-0.49487394529262707,0.12171940685140971,11,LILRB1,1,0.9146401726611213
0.4818181818181818,0.13343383825682884,11,CD45RO,1,0.8747340212090641
-0.4636363636363636,0.15090149929248606,11,CD86,1,0.8213064452395278
0.45454545454545453,0.16014543725525882,11,CD1D,1,0.7954854304194036
0.43636363636363634,0.17966487658001135,11,CD14,1,0.7455368165939411
-0.43636363636363634,0.17966487658001135,11,IGKC,1,0.7455368165939411
-0.4272727272727273,0.18994372496542714,11,CD48,1,0.721375049347501
0.41952353926806063,0.19897996222447523,11,PVR,1,0.7011906559194224
0.41818181818181815,0.20057021703405067,11,CD163,1,0.697733555553169
-0.4090909090909091,0.21154501034209594,11,ITGAX,1,0.6745972138044433
-0.4090909090909091,0.21154501034209594,11,Rat-IgG1,1,0.6745972138044433
0.39635638139303847,0.22750454202685505,11,Mouse-IgG2a,1,0.6430099284244123
-0.3909090909090909,0.2345400670951944,11,TCR-vD2,1,0.6297829549448813
0.3909090909090909,0.2345400670951944,11,CD99,1,0.6297829549448813
0.38958161650696177,0.2362735165147564,11,TNFRSF4,1,0.6265849549485775
-0.38181818181818183,0.24655957577897017,11,CR2,1,0.6080781258555832
0.38181818181818183,0.24655957577897017,11,ITGB1,1,0.6080781258555832
0.38181818181818183,0.24655957577897017,11,CD81,1,0.6080781258555832
-0.36363636363636365,0.27163754099382226,11,LAMP1,1,0.5660102096500267
0.34545454545454546,0.2980892209030389,11,TIGIT,1,0.5256537280497863
-0.34545454545454546,0.2980892209030389,11,ITGA2B,1,0.5256537280497863
0.34545454545454546,0.2980892209030389,11,KIR2DL3,1,0.5256537280497863
0.337099931231621,0.3106993439887922,11,CD79B,1,0.5076596637142834
0.33693545211412906,0.3109504572457134,11,FCER2,1,0.5073088002296372
0.33636363636363636,0.3118243139003862,11,CD69,1,0.5060900245510052
0.3325748947320898,0.3176478222527002,11,Hamster-IgG,1,0.49805411777835684
0.3241772803435014,0.3307619440573655,11,CXCR3,1,0.4804844641637517
-0.3181818181818182,0.34029761418190363,11,ICAM1,1,0.4681410957213116
0.3181818181818182,0.34029761418190374,11,HLA-A,1,0.46814109572131146
-0.3090909090909091,0.3550284397015071,11,CLEC12A,1,0.449736856210486
0.3052399718773975,0.36136637559800333,11,Human-Ig,1,0.44205226010825793
0.29612833092583335,0.376591859269915,11,BTLA,1,0.42412907229696206
0.288450105223526,0.38966960642016013,11,IL4R,1,0.40930346713206245
0.2636363636363636,0.4334407376116146,11,MS4A1,1,0.3630702732457966
0.2636363636363636,0.4334407376116146,11,CD22,1,0.3630702732457966
0.24545454545454548,0.46692236698201617,11,TNFRSF13C,1,0.3307553215624448
0.2323468442648846,0.4917654140586253,11,OLR1,1,0.30824201852465954
0.2293674510679918,0.4974920599369348,11,SIGLEC1,1,0.3032138462812567
-0.22727272727272727,0.501535667604937,11,ITGAM,1,0.2996981759173705
0.22305671869347438,0.5097172128405558,11,CD58,1,0.2926707003028962
0.2211138904498972,0.5135066379236088,11,CTLA4,1,0.28945393805509256
0.21818181818181817,0.5192482475549822,11,HLA-E,1,0.28462496051936376
0.21412356236175645,0.5272397481424834,11,FCER1A,1,0.2779918560994951
0.20909090909090908,0.5372209352113229,11,FCGR1A,1,0.26984707145083414
-0.20909090909090908,0.5372209352113234,11,ICOS,1,0.2698470714508337
-0.2018433569398328,0.5517301304599952,11,ENG,1,0.2582732981970515
-0.2,0.5554454421055857,11,CD40,1,0.25535859262971244
0.2,0.5554454421055857,11,CD28,1,0.25535859262971244
0.19590028045862823,0.5637442329087621,11,CXCR5,1,0.24891788791435962
-0.19090909090909092,0.5739131682855214,11,CD3D,1,0.24115381036694986
-0.19090909090909092,0.5739131682855214,11,CD8A,1,0.24115381036694986
0.1895261918141976,0.5767432160586632,11,LAG3,1,0.23901750516511006
0.18181818181818182,0.5926152128455002,11,CD47,1,0.22722720407086344
0.18181818181818182,0.5926152128455002,11,IGHD,1,0.22722720407086344
-0.16846772605706453,0.6204854970733247,11,CD274,1,0.20726836503492982
0.16363636363636364,0.6306852146425357,11,FAS,1,0.20018735019333986
0.16363636363636364,0.6306852146425357,11,ENTPD1,1,0.20018735019333986
0.16363636363636364,0.6306852146425357,11,IL2RB,1,0.20018735019333986
0.16363636363636364,0.6306852146425357,11,SIGLEC7,1,0.20018735019333986
-0.16363636363636364,0.6306852146425359,11,NCAM1,1,0.20018735019333972
-0.16363636363636364,0.6306852146425359,11,FCGR3A,1,0.20018735019333972
-0.16363636363636364,0.6306852146425359,11,IL7R,1,0.20018735019333972
-0.16363636363636364,0.6306852146425359,11,ITGA1,1,0.20018735019333972
0.1628347368197324,0.6323832327543555,11,ITGA2,1,0.19901965363356208
0.1620886401717507,0.6339650588362152,11,PDCD1,1,0.19793467772204612
0.15454545454545454,0.65003396549758,11,CD5,1,0.18706395006055537
-0.15454545454545454,0.65003396549758,11,CR1,1,0.18706395006055537
0.15454545454545454,0.65003396549758,11,TCR-vA7.2,1,0.18706395006055537
-0.14545454545454548,0.6695786456420786,11,NCR1,1,0.17419840541457815
-0.13762047064079508,0.6865705841503718,11,CD82,1,0.16331480768982462
0.13636363636363635,0.689309020586362,11,CCR6,1,0.16158603810925612
0.13636363636363635,0.689309020586362,11,ITGAE,1,0.16158603810925612
0.13636363636363635,0.689309020586362,11,KLRB1,1,0.16158603810925612
-0.13636363636363635,0.6893090205863622,11,NT5E,1,0.16158603810925598
-0.13636363636363635,0.6893090205863622,11,CD101,1,0.16158603810925598
-0.12756297332189745,0.7085764979747544,11,SELP,1,0.14961325641879572
0.12727272727272726,0.7092146257733047,11,CD7,1,0.1492223167440704
0.12727272727272726,0.7092146257733047,11,FCGR2A,1,0.1492223167440704
-0.12727272727272726,0.7092146257733051,11,CD36,1,0.14922231674407022
-0.12727272727272726,0.7092146257733051,11,ITGA4,1,0.14922231674407022
-0.12096294735180121,0.7231280127021542,11,CCR5,1,0.1407848143389954
0.11818181818181818,0.7292847795197801,11,CCR4,1,0.1371028502510008
0.11818181818181818,0.7292847795197801,11,TFRC,1,0.1371028502510008
-0.11562432251572007,0.7349591760539491,11,CD83,1,0.13373678351021834
-0.11441551070947108,0.7376453676908262,11,TNFRSF13B,1,0.13215238055004616
0.10478387094298718,0.7591405835551854,11,Mouse-IgG2b,1,0.11967779062806924
-0.1,0.7698749998921365,11,IL3RA,1,0.11357978296253621
0.1,0.7698749998921367,11,CD2,1,0.11357978296253608
0.0956722299914231,0.7796173620638176,11,IFNGR1,1,0.10811849771687229
-0.09090909090909091,0.7903727377532905,11,CD4,1,0.10216804823761341
-0.09090909090909091,0.7903727377532905,11,SELL,1,0.10216804823761341
-0.09090909090909091,0.7903727377532905,11,ITGAL,1,0.10216804823761341
-0.08839599998785473,0.7960607791099674,11,TNFRSF9,1,0.09905377268396182
-0.0858116330321033,0.8019194465881161,11,THBD,1,0.09586925473242065
0.08181818181818182,0.8109903943000459,11,IL2RA,1,0.0909842897187952
-0.08181818181818182,0.8109903943000459,11,TCR-AB,1,0.0909842897187952
0.08181818181818182,0.8109903943000459,11,KIR3DL1,1,0.0909842897187952
-0.07272727272727274,0.831716405381337,11,CD19,1,0.08002473209083355
0.07272727272727274,0.831716405381337,11,HLA-DRA,1,0.08002473209083355
0.06363636363636363,0.8525390725425219,11,CD27,1,0.06928570781845102
0.05454545454545454,0.8734465775233149,11,CD33,1,0.058763652554366455
-0.05454545454545454,0.8734465775233152,11,DPP4,1,0.0587636525543663
0.05452497568062708,0.8734937621457448,11,SLAMF7,1,0.0587401920838608
0.049568159709660976,0.884925141850393,11,CD226,1,0.053093465863004737
0.045454545454545456,0.8944269969053027,11,CD45RA,1,0.04845510074784086
0.045454545454545456,0.8944269969053027,11,KLRK1,1,0.04845510074784086
-0.045454545454545456,0.8944269969053027,11,ANPEP,1,0.04845510074784086
-0.045454545454545456,0.8944269969053027,11,ITGB2,1,0.04845510074784086
0.045454545454545456,0.8944269969053027,11,ADGRG1,1,0.04845510074784086
-0.03669879217087869,0.9146916426486269,11,ITGA6,1,0.038725288957119165
-0.03669879217087869,0.9146916426486269,11,CX3CR1,1,0.038725288957119165
-0.03636363636363637,0.9154683168905347,11,KIR2DL1,1,0.03835668144170748
-0.03189074333047436,0.925839700068018,11,C5AR1,1,0.0334642005776115
0.02860387767736777,0.9334677113315799,11,TNFRSF14,1,0.029900699710665467
0.02727272727272727,0.9365584481926124,11,CD38,1,0.028465114246623305
0.02727272727272727,0.9365584481926124,11,CD45,1,0.028465114246623305
-0.018349396085439344,0.9572955399664062,11,Rat-IgG2a,1,0.018953964457234598
-0.018181818181818184,0.9576852410216189,11,PECAM1,1,0.018777205482014232
-0.018181818181818184,0.9576852410216189,11,KLRD1,1,0.018777205482014232
0.009534625892455923,0.9778037481012711,11,CD40LG,1,0.009748302338515927
-0.009090909090909092,0.9788365001441937,11,MCAM,1,0.009289844473848032
0.009090909090909092,0.9788365001441937,11,KLRG1,1,0.009289844473848032
0.009090909090909092,0.9788365001441937,11,CD1C,1,0.009289844473848032
-0.009090909090909092,0.9788365001441937,11,ITGB7,1,0.009289844473848032
0,1,11,CD52,1,-0
0,1,11,CD244,1,-0
0,1,11,SLAMF6,1,-0
