"","Naïve.CD8","Naïve.CD8..innate.like.","Naïve.CD8..post.ART.","Transitional.Tem.CD8","Effector.CD8","Terminal.TEMRA.CD8","KIR..innate.like.CD8","MAIT.like.Trm","TRDV1..γδ.T.cell","Naïve.like.TRDV1..γδ","Vγ9Vδ2.γδ.T.cell"
"TTC34",0.00794386977448761,0.00540799400799551,0.00481686626725065,0.0116657027229456,0.00715950953452772,0.013263809782429,0.0134655568317102,0.0104468973759483,0.0136390032898162,0.00241552020039156,0.0064601486350998
"MEGF6",0.0952217683507202,0.0694295966797768,0.0477324467767868,0.0218564592628317,0.00787647357389338,0.00543177034332123,0,0.0174951676521929,0.00432632657840968,0.0425291571278318,0.0138317177886956
"AL513320.1",0.0177352831987841,0.0102180988619796,0.00261198902964608,0.0059341961590501,0.00998331684823639,0.0121553692588547,0,0,0.00471410353894145,0.00840382037674327,0.00828780565427253
"TPRG1L",0.322313566463587,0.222074144767506,0.414516871677568,0.425299328964426,0.466644607959138,0.535421197107137,0.513390854146944,0.50360193823282,0.525713839050749,0.353720560889643,0.548986432287882
"WRAP73",0.274055857454458,0.209346523427839,0.267500979581633,0.400747101183432,0.415114599036735,0.394048427491593,0.4298415924598,0.30241358787386,0.340211599396895,0.287556923578244,0.41092717019601
"SMIM1",0.0105135262058372,0.00938189749377623,0.00838830490621098,0.00323584016671584,0.0130232694654675,0.00480242763692095,0.00947765017300889,0.0127231319261549,0.00862537780394499,0.0144331904288821,0
"LRRC47",0.270824393791498,0.226562499063584,0.285384844306293,0.350439981910171,0.424495154061298,0.314947042594373,0.428479367832263,0.337506778831677,0.38147336773378,0.260270388325194,0.283375902121046
"CEP104",0.22109668902017,0.170543924153298,0.237592396068988,0.31082443462126,0.341287821731375,0.331624359456384,0.381026258840638,0.275663510361268,0.336040980495782,0.227151849856599,0.292724313590725
"DFFB",0.0686596430065431,0.0503783713531587,0.0571690760905362,0.077276031699572,0.090939419298627,0.0964762138417138,0.0739939024168607,0.0922788456329812,0.0784662539827058,0.0377044222033209,0.0243816183302362
"C1orf174",0.314843858906284,0.29905394867838,0.308468707265958,0.458977030432099,0.530045743552894,0.541518035491207,0.599092115352537,0.276795158363019,0.54223115424643,0.346870676615613,0.486194872201584
"NPHP4",0.0679190925611811,0.0503300628218361,0.171879606138696,0.117874384250376,0.116594834672327,0.101940701203508,0.147182804468028,0.157476223140707,0.109008366969475,0.169148867406703,0.156962520360916
"KCNAB2",0.76574625897451,1.50703416534699,0.3668784910272,0.770035143244094,1.02988095462098,1.08021553538106,0.912544523847704,0.630691925936732,0.807594742495682,0.525216483917462,0.762256139378909
"RPL22",18.7499157170421,18.2714055330288,18.8272539155749,10.0888708837129,8.09884588417481,8.00315164518977,7.748772505068,10.1821604267173,7.24900590124713,16.2929177039958,8.31909704022068
"ICMT",0.0883800370874889,0.0439056632855128,0.0900277136408312,0.143647301277864,0.143168215050369,0.17146277460187,0.153187507749223,0.254057739600077,0.163922497935241,0.109679713443103,0.152801056815042
"GPR153",0.00538369443390477,0.00153245308424556,0.0100407389990327,0.0274216630025879,0.0536449895203772,0.0726216616364103,0.0935081316563331,0.012361336705506,0.110601972632385,0.0123455612366407,0.040251923145664
"ACOT7",0.108845322575025,0.0538600000619981,0.187919590422481,0.309070834168298,0.372522944781574,0.314734690153858,0.434290571011584,0.230658294717848,0.402438215224204,0.122011536007154,0.179443138513957
"AL031848.2",0.00995119687616725,0.0115910338307887,0.00265652758637865,0.00339670660878482,0.00219747587071186,0.00467935245289075,0,0,0.00407037883989747,0.00536695192016122,0
"ESPN",0.0130268866641109,0.0129669380512265,0.0133172346944263,0.0119629970378216,0.0031022051415677,0.0032547914609634,0,0.12456296993754,0.00262198132956832,0.0166345498945317,0.027772296647381
"TNFRSF25",0.757728187787352,0.659259964170334,0.628029873196711,0.241235283639425,0.12262632570819,0.0915592035391872,0.00937023115628972,2.08342473304587,0.050150726383514,0.552585843670056,0.810829577898026
"PLEKHG5",0.0148365112943718,0.00958369095570947,0.0119544594898172,0,0.0023715751606395,0.00190384304730831,0.00407871928214541,0,0.00276087771788445,0.00657808107689709,0
"NOL9",0.233520667448926,0.14301317447407,0.288324638499862,0.217215024170169,0.288359555548297,0.249107109404778,0.275668247512416,0.172837065816103,0.304111765599273,0.244226343370407,0.159434617029778
"ZBTB48",0.159320559213673,0.151696048882994,0.177767312726703,0.22294008770186,0.201757142609689,0.202127244447556,0.166596468830975,0.13096811152487,0.179690875340426,0.251862952986795,0.143788073449888
"KLHL21",0.104139770424422,0.0995291936891499,0.19545175677189,0.123372041907616,0.163956111940103,0.20148610910841,0.206107969083861,0.267972982632509,0.225945364152637,0.116856870543446,0.145263829918311
"PHF13",0.0685685738670947,0.0634426411562466,0.100731701368518,0.0752484073233873,0.0916505993212536,0.102876094477937,0.145967181125867,0.0791813129901985,0.110333041566239,0.0898780296355415,0.124543609706187
"THAP3",0.179407382824501,0.235038760411447,0.171159901828428,0.176594925147713,0.210710589052582,0.203263478155306,0.174130675849808,0.164181991539588,0.214391130178097,0.139414826508504,0.178944888773579
"DNAJC11",0.163749807778718,0.149441633132912,0.188024236880658,0.148896168812853,0.202886551300946,0.191697619284075,0.248433404646751,0.125936753355806,0.224797166656426,0.153478130262428,0.0951488908702848
"CAMTA1-DT",0.0223866824493576,0.0167875569442521,0.0120496001722717,0.00686013886236802,0.0176430005017897,0.0207383854958986,0.0141607451253579,0,0.0119405368461108,0.0274667909321207,0.015042842014056
"CAMTA1",0.514130485678684,0.493737894081366,0.689105769742796,0.690163390354981,0.631293930286711,0.629934947091127,0.638424907288293,0.606174411393307,0.744433126682272,0.806176464413495,0.741274198493492
"VAMP3",0.182921440744823,0.138046119572901,0.201759254788717,0.325111869613548,0.284383696367708,0.291252364279943,0.260086759029891,0.290589284842319,0.285536754573254,0.203486201352307,0.242566102117021
"PER3",0.023873771791874,0.0260775795658463,0.0346489698302717,0.0564228814350387,0.0505684163335354,0.0829317359503514,0.0444282109697357,0.0701347204122271,0.0585940609589195,0.0304266762433281,0.0410842553951147
"TNFRSF9",0.00145099260770958,0.000850227218090733,0.00957961720170331,0.257401630351008,0.293157369285989,0.179848670391339,0.612952304704469,0.159945443906691,0.582905087393453,0.0505900275124713,0.368262397004147
"PARK7",1.86126766979929,1.69130292163842,1.57751206712301,2.20515681721181,2.44650881398629,2.32373523166393,2.13812945501769,2.02329237901936,2.31275512590123,1.75939706163031,2.4172632675033
"ERRFI1",0.00113733795942977,0.000524422843817123,0.00631715100947174,0.0286005752635481,0.02273669817473,0.0265967856898706,0.0235635097516624,0.0331266717768631,0.0687375935917561,0.00754337695859173,0.0297610785079486
"RERE",0.430810066963774,0.422847603246466,0.453850610298088,0.299866510657035,0.338883300640783,0.278616485631023,0.273810611477912,0.302632803007189,0.346884316985186,0.4503163251623,0.379892950674087
"RERE-AS1",0.00991881785267934,0.00744846149286971,0.00600481429807634,0,0.00351362312064366,0.00216375799673344,0,0,0.0015514122505717,0.00251583719514343,0
"ENO1",10.0783917388209,27.4836503767596,4.36924015225402,4.11769978634734,4.68372503572358,5.29615196864745,4.61732518240138,5.99790570130923,4.49012136432124,6.99011748588795,6.43063965982194
"ENO1-AS1",0.0188666450278512,0.0186406670080255,0.0155001352656598,0.00440710616186093,0.00812972375982527,0.00936186397942716,0.0140677686337311,0.0254884700054386,0.00778882895564659,0.0193226830839836,0.00717080278571347
"CA6",0.300289585155357,0.161485524632302,0.217067256307403,0.0106841149238994,0.000635167644560186,0,0,0,0,0.0384707724940078,0
"SLC2A5",0.00228527998341903,0.000532425115472359,0.00250767976929346,0,0.000413175870845643,0,0.00608550129316902,0,0.00179122644740076,0.00367487634041115,0
"GPR157",0.00600561001027248,0.00347792877119741,0.00358026666728963,0.00156009574619614,0.00260968090664259,0.00807482474721739,0.0118125121785292,0,0.00362266717035879,0,0
"MIR34AHG",0,0,0,0,0.000506071099824396,0,0,0,0.000646180838618662,0,0
"H6PD",0.0993770546407274,0.0885356370258452,0.0773614157342664,0.100007400665007,0.0783410595140608,0.106099213223447,0.108725415139035,0.0947189018686284,0.0643151951994576,0.10665538987236,0.0894355071377012
"SPSB1",0.0314384910994389,0.0121610651599028,0.0525954188413625,0.074823420088451,0.123929551887631,0.11115476819958,0.0681084484121236,0.0705870316734592,0.131313575950946,0.161804824839237,0.112598453790788
"SLC25A33",0.214172819658544,0.138025080696671,0.309590523368741,0.23488032850435,0.168393991134768,0.14767705429918,0.167060127332505,0.189938993650069,0.27737325305925,0.345963391498136,0.176885939966638
"TMEM201",0.0242073126215567,0.0150751202919822,0.0103345153676382,0.0288977404879767,0.0238808213542231,0.0320395986968182,0.0036261445018584,0.0200179807048577,0.0285219235647699,0.0392448338023852,0.0251808103669246
"PIK3CD",1.55718976749365,1.3217921368763,1.3702321113548,1.19553640601578,1.46850888740649,1.62309669944424,1.64313872330554,0.928108178521705,1.59355342348986,1.02127865292831,1.32162205257957
"PIK3CD-AS1",0.0116212359064703,0.0116400673185568,0.0119720679168852,0.00529051251394876,0.0124375589212052,0.00790027403521575,0.023186188794095,0.0119017297974088,0.0170032769300253,0.0172138631978781,0.0203695811856771
"CLSTN1",0.248452361122487,0.207420128732714,0.225439467755606,0.51353912400849,0.707817375447117,0.739691407934573,0.645468676898818,0.335099242763258,0.670634667298903,0.259697248847482,0.56218966215107
"CTNNBIP1",0.0744204288020674,0.0503162918069544,0.0709526911659545,0.0901996850741738,0.142166138688976,0.103660719288544,0.11834167037621,0.110698254421659,0.12853728799541,0.115247408352771,0.118958193082131
"LZIC",0.350509069758843,0.336017630731312,0.342522746736868,0.437846299988286,0.449284977509712,0.486404209878339,0.371392990439784,0.289492470225326,0.377593326540651,0.424684066316809,0.451724227077265
"AL357140.2",0,0,0,0,0,0,0,0,0,0,0
"NMNAT1",0.0454803208106983,0.0358411975214738,0.0399941347605116,0.0405988013655092,0.0423660551124009,0.0403441674147503,0.0531986002110132,0.0590757002932435,0.0375551402576478,0.0385396362624481,0.07891538946978
"RBP7",0.000397657696301807,0.000682268970747536,0,0,0,0,0,0,0,0,0
"UBE4B",0.271434292818958,0.196017541307779,0.372049280622363,0.360672833187778,0.436507456458485,0.424067821257391,0.408011812209594,0.441581505172344,0.457239451373732,0.370016749668577,0.533044419042571
"KIF1B",0.0733082193340026,0.0383549625409817,0.145541158835034,0.358652726455907,0.333781484655026,0.347830216942315,0.343671509524552,0.292942962453384,0.393777134928769,0.152632154831534,0.250232533244468
"PGD",0.336926929536593,0.28687558207503,0.351539302975537,0.4770659044399,0.416950138279807,0.456146346720909,0.459321240087954,0.41390760327062,0.574371527037749,0.40452322324239,0.488925344129835
"CENPS",0.0810988591427469,0.0407983714730021,0.168461614787547,0.107111747757897,0.103676115196852,0.104883223268612,0.0964420568747952,0.12964645891936,0.0997175202475562,0.0912209077603622,0.0981767251454276
"DFFA",0.229676145361778,0.187211183961308,0.23368638428169,0.28888931767656,0.299099660669941,0.27048632097271,0.294459376979811,0.35197625803488,0.310942574274945,0.341679414748639,0.246727059955213
"PEX14",0.202697429801066,0.152068367587423,0.290309051325255,0.402177210857851,0.662490436134187,0.687151733197036,0.534614070874168,0.599758791031527,0.754389208943868,0.277893686563062,0.525835783526605
"CASZ1",0.0753595875867519,0.064012546259828,0.27080566012669,0.232438429277387,0.323267822133512,0.341348924614918,0.283297501074258,0.364872274285256,0.399184673247075,0.153321009013055,0.382024740286338
"TARDBP",0.491913946516265,0.395456251300817,0.564018977907782,0.517782359228225,0.550722586315301,0.522109565734152,0.501118729031128,0.693185981440252,0.592736183366874,0.522816015084687,0.421241059373612
"AL109811.2",0.0101021458801761,0.0193946328236346,0.00224183830741208,0.00487111699295862,0.00383040856076006,0.00893807811466813,0,0.024735699055591,0.0048083423534406,0.00586675095541343,0.0168490861055696
"SRM",0.852757966969008,0.387642634089974,0.638438150999649,1.13613437144769,1.45385721499792,0.919195291743133,1.11891173318623,0.892454403842903,1.06495146198257,0.681837856917108,1.17364609770573
"EXOSC10",0.403316195346985,0.293410958026226,0.534032827587116,0.568970123467284,0.655486976919081,0.606888404047155,0.631876516295707,0.453346958057577,0.585903591865197,0.520938364589422,0.710531009655379
"MTOR",0.190952143634453,0.115158661055984,0.199508530182776,0.340433035366162,0.308718048332427,0.289773543678021,0.267876706524699,0.183048464228444,0.27153602010012,0.306108401364148,0.317945744813261
"UBIAD1",0.285199578354522,0.230800274403444,0.185169409472923,0.169650946426263,0.169264623026053,0.195786779177384,0.192151782160943,0.171441070732174,0.19422162938518,0.261651375750309,0.19388092853273
"FBXO2",0.0426200296497107,0.0344672472720172,0.0114521927802127,0.0541689309961899,0.0503005232617986,0.0605693827561963,0.0560892476471771,0.0452600702183344,0.0426465730103028,0.0243217568236099,0.182058959007785
"FBXO44",0.221447145229255,0.333729405364703,0.109145305974541,0.148220317034888,0.210832427073083,0.213872399856529,0.150343908541932,0.165473857174148,0.147281603109962,0.162428174149761,0.141832835276458
"FBXO6",0.0739357503969656,0.157792662617716,0.0456514982938385,0.157879532540398,0.265878760545357,0.274683400745187,0.277947733418923,0.197131623571534,0.268233557752567,0.133570852614551,0.215171232289476
"MAD2L2",0.243104066054819,0.27247106833523,0.105456185411705,0.221518013116603,0.333616609887383,0.325659393501782,0.401907777801164,0.269472910922837,0.382121486388769,0.205521690800666,0.399682292531507
"AGTRAP",0.178045151532058,0.227629000439339,0.0829240102432448,0.141220854798838,0.212839148604214,0.250286456975774,0.175756813139845,0.129642723171788,0.207598494403742,0.167633308129666,0.227670245956467
"MTHFR",0.0697241782720519,0.0578848819027873,0.0535969334527383,0.0688083463001739,0.0829817737905314,0.0757212350265963,0.0880436151224124,0.0818529054207599,0.0827779158499328,0.069093506870377,0.0897781920167386
"CLCN6",0.0640434775399691,0.0438701232009765,0.099109394096747,0.0598998523099315,0.0957180977945757,0.0810138336614467,0.0932199088158381,0.120171232888681,0.108612145148404,0.0808246265603139,0.0429661117246285
"AL021155.5",0.00273560888602674,0.00311523270312863,0,0,0.00206421029852728,0.00239424791147913,0,0,0,0.00980372939872477,0.00461115086947861
"KIAA2013",0.27024609029516,0.228964238517992,0.211121101347588,0.462077367885182,0.560607408563886,0.589723255846542,0.576223020219257,0.316653208781496,0.617740400448274,0.279040133210055,0.33885992392069
"PLOD1",0.0122171723350394,0.00725480572567147,0.00606615951588849,0.0821856628731958,0.125230790662665,0.170750075647661,0.194439443186829,0,0.131859234154005,0,0.0702155986265643
"MFN2",0.127336462354661,0.0830350610815788,0.164707417290544,0.21698619918268,0.210589725745547,0.206617401225708,0.23026529213412,0.114173556959419,0.229408621488076,0.16304947970465,0.253385259768492
"MIIP",0.182408610057508,0.151228045158303,0.122523960106526,0.185985308838887,0.222908396501231,0.230195911348184,0.224624623479296,0.125901448857773,0.181126461107155,0.134573964750691,0.208036178529405
"TNFRSF8",0,0.000343833929862279,0,0,0.00121983693788458,0.000609700964235978,0,0,0.000751333993505469,0,0
"TNFRSF1B",0.196777304011467,0.285871150175079,0.203344703494093,1.5762836129487,1.98188503041679,2.126441758208,2.11780912501406,1.30148062055438,2.55036834555001,0.46187931648077,1.96208137582416
"VPS13D",0.331726704794751,0.27145619041196,0.409501312330194,0.463697698724297,0.50090094211712,0.475900149211714,0.475730212048602,0.50695830165068,0.500922234325414,0.377747570796925,0.45471311940228
"DHRS3",0.449526369408456,1.04043511764516,0.463750048481966,0.0649184376329358,0.0342799324560508,0.0450078299136772,0.0954438722880589,0.136079835334724,0.0960861253480465,0.190399836872184,0.217451727188734
"PRDM2",0.753610146797958,0.677821642073551,1.26490837854579,0.814880120632066,0.778114589364147,0.766209176136877,0.835578482414725,0.885517089025647,0.968281279820479,0.936740196931323,0.683392314355849
"KAZN",0.0192014981344041,0.0306934380339943,0.0162641068528198,0.0222957017634953,0.024609302046723,0.0256929297125679,0.0240289441464954,0.0191209906222972,0.0323051942756418,0.0553399020761235,0.0879352795426202
"TMEM51-AS1",0,0,0,0,0,0,0,0,0,0,0
"TMEM51",0.000848993526478332,0.00108030769917002,0,0,0.000943307805674273,0,0,0,0.000757406373968488,0,0
"FHAD1",0.00241669189377629,0.00135544578904422,0.00645302885434894,0.0175628511998838,0.0519773598479091,0.0802820095013536,0.0758044083404063,0.0217758718643964,0.0889089409053889,0.018985400294593,0.042769828475771
"EFHD2",0.553661549846873,0.275903536171911,1.78030812904132,4.56827668128198,6.46066830890867,8.67155892077153,9.2174421949465,8.17022010329625,9.05210388457784,1.31024159371671,8.05742196881758
"CASP9",0.0603868866975989,0.0551451033238123,0.0909609275585478,0.114870759675513,0.114523686357522,0.105040600927281,0.126225951260759,0.0877238801147794,0.137518069521115,0.0716361890220067,0.0500007253809762
