"","Naïve.CD8","Naïve.CD8..innate.like.","Naïve.CD8..post.ART.","Transitional.Tem.CD8","Effector.CD8","Terminal.TEMRA.CD8","KIR..innate.like.CD8","MAIT.like.Trm","TRDV1..γδ.T.cell","Naïve.like.TRDV1..γδ","Vγ9Vδ2.γδ.T.cell"
"CD19",0.0748390822972484,0.216027729605215,0.188875227833461,0.0565824256101393,0.648141801876431,0.334846262083364,0.24975523092322,0.0290956407872455,0.227781850468851,0.146225416786141,0.00129168575152096
"CD33",0.240393266082765,416526.343303843,0.297216774794175,0.307697575793862,12175.1785946253,0.357387247065177,1.5657867279198,0.949026516016262,10.3750088858985,0.178809532811688,0.449425903813168
"ITGAX",501.363902970877,307982329.487822,0.631310925038694,19.4660467108232,19740.0828511768,51.1873373595018,157029.117641849,0.166417991876121,20712.6732924941,111.125128718042,8296.52665690609
"HLA-A",2.55299747862844,17.6846601250834,3.81916721697205,1.65006312365252,2.64533995257315,2.42779009596246,2.65011804628988,2.26537464990278,4.65235131274092,4.8868873473115,2.3124776771039
"CD45RA",736.966323232918,1095.06358991996,703.51899566791,652.484649956649,271.435433459413,176.214995858642,263.558166220134,3.74040998176524,509.707547486383,359.315637015487,312.129655371882
"IL3RA",7.46327014212735,0.059375341817464,0.0181418210160983,0.0503130178710574,15.8487511405747,0.0230247682747926,0.0288913685731135,0.0196945992218839,0.532433861762454,0.0450389683256537,0.0289651887487718
"CD7",45583380.2040512,24085702.8630313,92817222.3269425,65259666.2766824,67372.1769289514,236.754103804364,19166573.8162571,66996.9147180343,646981.367918784,1449585117.25009,19782.6361086162
"ENG",0.0183835613467037,0.00383720032142095,0.0410488935209762,0.02754059322243,0.0233422809375412,0.0215290353167121,0.0193736428355231,0.0392921227279037,0.0253212685336322,0.0251897507743762,0.0186722249985069
"ITGA6",0.172475222235117,0.0677952922036857,0.0528190163188601,0.273977381465425,0.846108103797665,0.0946844810420591,0.0317809556736088,0.00990451535115255,0.0902956573309822,0.114753119821477,0.0526898526907834
"CCR4",33.7547421766003,0.064618205108082,0.0736004088649521,0.114736179588708,0.206519250371738,0.0545910230125374,0.0497310302744503,0.103402585287271,0.146271843098133,0.0211077946460849,0.347003794618242
"CD4",23.8384158750208,30.7592048496661,19.4643091888641,1.34780166815818,26.1575859276578,13.676667120879,3.1323838116225,0.03816810699691,9.88808428560999,23.1609767785077,0.000304725526479656
"CD44",1266.42920291547,280.577285787666,8892309.39092574,8073.5305667391,8621.07465633769,399.030917722856,678.833779639615,9941.02308588977,341.164289514914,1502.61474827673,9784.27249755193
"CD14",0.0213635839724488,0.0362135577786852,0.0187018475958458,0.0122176810848722,0.0219817293886377,0.0352240737705193,0.00873997602319054,0.0298719745250443,0.0287953240341607,0.0092336636090125,0.0035504178105538
"FCGR3A",4298.0060081695,1071.62019017578,877.148318820405,10.7426770815735,314251.855308323,21.2956771303885,285438.744147479,0.0372904794638364,849081151.42142,0.116196424569052,71475.7016381735
"IL2RA",0.171049760662065,0.721724210865774,0.306067602399368,0.0277912434761573,0.0197762090931095,0.0104024382251932,0.0338650971350373,0,0.0267123843881581,0.032352324632753,0.00368445501065249
"CD45RO",0.177670808983907,0.845107409538947,0.0224892349310407,0.969501770218452,2.53492045093563,0.440745772190159,0.201121192542275,1.88516652410125,0.0572213005256134,0.31513932154952,2.73649074173255
"PDCD1",0.00424810960966023,0.00069212138962352,0.000217946577444723,0.0846048017456581,0.178925326574072,0.0268613921182944,0.0594043238550051,0.0988265084878915,0.0189794938898528,0.292487070511272,0.0136589417433218
"TIGIT",0.018635796327613,0.0217982853628336,0.0318585823518771,0.39364177727129,14.1865819868853,0.58351235733815,26.4271206026346,27.3548005439678,0.76861398003309,0.0303319960724843,0.144081912004907
"Mouse-IgG1",0.00395706371694892,0.00360234141937458,0.0045155291648946,0.00291532540203374,0.00341309454977924,0.00345925932416706,0.00342968167724947,0.00593632726485525,0.00159018342194702,0.00235294650545355,0.00267276743864593
"Mouse-IgG2a",0.00286926848693976,0.0038483969096485,0.00161524885665033,0.00271652436749791,0.00502419271723511,0.00301445728213363,0.00359625328497647,0,0.00746641646090674,0.0070679790920521,0.00274339839403253
"Mouse-IgG2b",0.0245753777765553,5.06713724481332,0.00571597518987923,0.00309810802937939,0.00990394958443886,0.00666105277081425,0.00577093600993568,0.00882719466846102,0.00873145210648383,0.00632803202604716,0.00470705994868455
"Rat-IgG2b",0.182872028613115,0.00787585031901725,0.00276983538877474,0.00833160394015213,0.0048720312377252,0.00797713586909417,0.00448731834770801,0,0.00785097667703282,0.00244886646321531,0.0388518992951572
"MS4A1",1.54565287951989,1.09969443733761,0.769397685232484,0.344951424538031,2.25937650035481,0.242432574849192,2.47872407125712,0.164763253675967,0.402702383860226,13.4663388845215,0.364247748984632
"NCR1",0.0139213329668148,7.95301987048512,0.147234812503806,1.12892416577833,1.65844368300938,0.0109459838888922,2.96354257846411,0.195924696065664,9.30695713281169,0.0528350033761283,0.661740881619114
"PECAM1",9.3540380322697,3.24824135766547,2.33157473973099,0.787335459564348,23.7146975449536,0.196580088006912,0.112593728733177,0.0381191225663167,0.302632805347902,1.45083414804137,0.403087867526518
"MCAM",0.174776740893266,373.92525497856,0.0692022025636699,0.0534865842487424,15.2101672524041,0.0651181725919841,1.95090519855169,0.165411262692862,276781.343397225,0.0508007383854271,0.284788867472034
"IGHM",0.837077414579568,0.307228161005809,0.137371522595491,0.0115144705218051,21.8207451686345,2.48116362706249,0.0916130908053083,0.0257607309371274,0.0388615483160341,0.0126213023501879,0.0109170520531959
"CD5",1433.98542120218,6088.65216688325,1797.82746818839,1259.58127161306,1596.8879944031,231.031837284961,75.0970574436088,103.745274363575,430.24125646275,1080.01652151827,7.7446354173727
"CXCR3",0.00263589961692311,0.0113062484381063,0.000443090502297844,0.00279487577546828,0.00717478499804091,0.00182116888675707,0.00704373340167621,0.000455146362152429,0.0052314687057858,0.00271849735573562,0
"CCR5",0.00208120332984596,9.78390323795877e-05,0.0027546295547035,0.0451870984661265,0.0902856692452431,0.0121328127720366,0.00561132865010204,3.51465891022941,0.027423150644995,0.00317104614570206,1.51666850263354
"FCGR2A",0.0453064434485655,0.0392383205576369,0.0151127586779376,0.0219819911142242,0.0887658569435667,0.0306555288996956,0.0638761404722224,0.0802681870442781,4.368165608879,0.0222649271616762,0.00533447396472287
"CCR6",1.80131947201448,0.00892067138734827,3.08656355173287,0.0371499726961197,0.110788026611414,0.0220502133156296,0.0151177739386613,3.15763177995308,0.684082118285131,0.0303392989455627,0.428889126628946
"CXCR5",0.00988501847986643,0.00150198713403667,0.00938292164318295,0.0108409177529398,0.0425485069694192,0.0215937569439634,0.0647054357227291,0.00345946344476789,0.0305543620022171,0.00569651000564776,0.00500984790155631
"ITGAE",949662439.542277,516.612953023528,12544.2094783938,1789372.81727798,5786.22811527587,0.155614813123924,6.57817088188797,326508254.437044,30.8236034261556,0.0270966800532112,4.29621062673585
"CD69",5.25591012165034,1.65360851795674,4.54828665133081,12634.7128398901,8.91224704027182,0.612869443317383,8120.30644530899,1538.45412607536,752.541886025257,13.8480311735909,1325.90020887254
"SELL",2615229902.42122,507041.714410979,2193764.20634579,37844622.9058921,1925926.63729504,2063300.50756798,230773.264760635,695.155166541763,295548.325243658,2586220613.58548,27102646.7458957
"KLRB1",4681.5467360966,93.0164449210118,36.1080558007376,0.350020292380032,15.8320403798427,0.117402585772124,188.772936332891,14434.9879765571,67.3418120271617,0.277845178817014,26532.4834111225
"CTLA4",0.00140588968412412,0.000704481792621865,0.000253908260443609,4.82972583564531e-05,0.00045544084759811,0.000252829853490383,0,0,0.00136057974816965,0.000986379815157285,0
"LAG3",0.00627433201213091,0.00648291230956128,0.00906465611747032,0.0376973091248872,0.224014445239716,0.0195341388333159,0.0367620330119179,0.0505208052132946,0.0390531466746642,0.0102175501237922,0.0116969004566293
"KLRG1",1.63330839936983,0.707693125189803,0.933839858085755,170.672460346624,290.963453769216,36.5381449833644,26.5128397191944,8591.26704227565,80.4654397068606,19.9768637728145,2017.62411634077
"CD27",57903.9175310911,24198.1775118785,9013.34387491926,107812.986610831,69743.3900600009,5.12310444950196,1.35804824097824,393.739250629439,117.918622918843,40527.7633213232,237.702580144917
"LAMP1",0.0309223001311627,0.179604595175671,0.191654376320094,0.0648755876991718,1.02306469021566,0.134916692797037,0.0740637184385356,0.177201916005572,0.153458336584803,0.0794871271483724,0.0441314349627125
"FAS",0.0818299885051791,1.03203974093402,0.0644149366823996,0.429550946593941,3.06537134826876,0.223104341617981,1.31295158783945,1.73394237883157,0.674770990737558,0.546272227997704,1.27491200571788
"TNFRSF4",0.00213597617885368,0.00210173942318086,0.00187049782258555,0,0.00161254505449455,0.00157309175164103,0.00164654564605045,0,0.00112992368705372,0,0.000896715445245229
"HLA-DRA",0.992226635007431,1.00700194788779,1.67441711703454,0.832300340381653,25.0082076092396,0.372945202166646,0.786257040091012,0.12655679417595,0.914356654639626,17.3053080260507,0.120066706026899
"CD1C",0.0926000738341817,0.0831693908429253,56.4541184836636,0.028536625563143,0.289402746343617,0.915493599914786,0.119591382386462,0.0199361539565576,0.0587262429497872,0.0862644676398736,0.0559567913008744
"ITGAM",0.0445080179553986,115.960989446102,0.101848032275164,0.0667694496662798,0.163730319150315,0.123555953078004,0.219384816572743,0.0367482367049093,0.403151235309889,0.0385652727780763,0.107141322094241
"FCGR1A",0.0658098631548719,6.94135955585415,0.0365412572105165,0.0351831199520261,0.334642824298898,0.0530570197613296,0.0569581190627274,0.0198811120883706,0.0927882155683721,0.0514141264611698,0.0335669865485171
"THBD",0.00261467203899229,0.00137563403001741,0.00121323857118525,0.00579504884903398,0.0101088280010707,0.00573433534796651,0.00677065079431924,0.013739816225096,0.010495532913971,0.00982428241850448,0.00113230453158162
"CD1D",0.0103441648109066,0.00179440598669498,0.00869119548983559,0.00143263412356105,0.0259414187205016,0.0100359738691736,0.00671807232613323,0.000326753066395224,0.0252527219463932,0.00553188929854129,0.0184737566099302
"KLRK1",0.0456099312126807,0.204376598817545,0.0672003138901867,0.109899612819664,0.10981128666245,0.0152050562298717,0.541858989244511,0.00555011727570392,0.633490900741997,0.119579087814118,0.00467591967406458
"CR1",73.4760096673544,103.857723567706,69.3500286961353,11.0012665488091,34.4234016483378,0.134933079061367,0.952391614607939,6.73501072502307,8.00439986999185,3951.5533484791,0.164905246618905
"B3GAT1",2370.31853601138,0.300171500233779,0.110359776082466,2.8426024758183,9548337.69469318,49644361.9925499,12715882.7547762,0.161457732874848,20526470.7453033,0.719250866001091,9920.35498149819
"BTLA",0.0315548918028588,0.124175332273987,0.00968929461059732,0.00456850459078991,0.0132112827173315,0.00467602008789065,0.00357133183045102,0.00659191556438,0.000642981982265578,0.0248644686408686,0.00189093081346516
"ICOS",17.8171176134007,28.9035188274936,2.57912637069463,8.09950826211405,486.486707817618,6.30940120180679,0.0270526094697685,1.14081910334199,0.41311862819912,1.96590618007525,0.245611763863715
"CD58",0.0045707234491479,0.00326247432260023,0.0130793138516485,0.0663910252957171,0.0963441985527097,0.0570659680507538,0.0498092528980905,0.104800389871585,0.12567843615623,0.00601327712992262,0.0631775240562489
"ENTPD1",8.29315132934644,198180.487672215,0.107570152361515,0.674120468397921,5.32610319798266,0.208888873554448,0.116907523788662,0.163896707003536,3061.98509138139,1.44687569072215,0.0288107161253956
"CX3CR1",0.000832486278503531,0.00158937056523913,0.000327591751996343,0.000358610478869507,0.00312881197538419,0.0151071096307024,0.00756885164037301,0,0.0123139794393302,0,0.0189718309574894
"CD24",0.00297865225122431,0.00158499579327493,0.0171703077214638,0.00150797018153449,0.00309705923140788,0.00229768793433447,0.0170090591875615,0.00424324632705719,0.0013373021187834,0.00616530492100377,0.00166778158813901
"CR2",210.981279882045,6426.88834208655,198.963490362352,2.3938702082411,23.9647999194776,7.08504264847439,6.32603854449935,0.0343214138585843,69.8457569349027,42355.9764786202,8.47989092381735
"ITGAL",53.9309991984118,38.7987915507682,84.2660997928921,7164.41926544532,28982.3083598821,30017.7024038566,11261.7661238689,12332.9011454803,30204.1069539184,65515377.7876377,11279.2902218002
"CD79B",0.0117531785069115,0.00246819465370034,0.00613393519754197,0.000559936143864934,0.0155522149682488,0.00462234733168238,0.0164456299035908,0,0.0100873038078631,0.00152085650015215,0
"CD244",0.210131151562485,0.489099965747299,0.136692376421012,3.07983389053567,6.15775578627351,3.1924615138844,27.5918127354989,7.13084551399777,13.9540200332229,2.53183862814004,6.49016140948616
"SIGLEC1",0.00560172725919401,0.00975697423476048,0.00937397835320956,0.0105385557876741,0.0199923668293014,0.00849222685871816,0.00861116910500663,0.0203958045666883,0.0236028356863814,0.0291827185068668,0.0078808961267955
"ITGB7",67.71884964588,3.18636421839581,245.008902116584,274.816548442421,5516.23705331921,11.3165676401292,182.230655013389,7378.30559205145,54.1263849263211,40.5006844068431,2.77806478612551
"TNFRSF13C",0.0301630030351259,0.0288536516476445,0.0355165591862831,0.0238434737485799,0.0390005219416953,0.0372122047173481,0.0333964457447479,0.017053059169523,0.04335420947283,0.0328532112789543,0.032158691841364
"GP1BB",0.330831673200314,14.4142735364945,2.3774437089518,6.2627346633272,16.7738836827559,12.3049100221923,0.116005979167617,0.188308380542212,0.0481038752169559,0.176637772079269,0.64354666348885
"ICAM1",2.50129148686771,5.25395207910431,0.170646075286963,68.1989878197193,71.5724232819259,0.300164107526291,18.5820485084073,1.74192197039509,9.43626775671053,4855.03352062447,2.04246086107404
"SELP",1.61249880917727,3.02997342142179,0.0685364655903089,9.52937387623693,126.114232898234,1.58354410399878,0.115152969302475,0.216604073806796,0.75972865777903,0.025657670026919,0.312678952486683
"IFNGR1",0.0101845120838115,0.0177804405842723,0.00874441305928251,0.0114457293629007,0.17748555450221,0.0103561432571529,0.0249603547304121,0.0986218652463191,0.0583617580564192,0.0118233059756274,0.186395362951454
"TCR-AB",6.36402117187148,34.0191160512105,5.91938069473109,5.1162632906224,23.4084268065142,15917.1769657781,5.19073259272173,2.66208711505019,0.888045614133874,1.51049804104257,0.120335382791973
"Rat-IgG1",0.00686985187441445,0.00548911153241386,0.00678885896066339,0.00429008977739094,0.00393395717185756,0.00555224653514323,0.023154590711572,0.00703232848059217,0.0293099187391848,0.000181339869461032,0.000948838340103817
"Rat-IgG2a",0.00641820981598973,0.00604792276338079,0.00736266799871107,0.00955004549243172,0.00360992753327133,0.00418797649785099,0.00576991057133238,0.0110640479868129,0.00216359520277967,0.00394352555098575,0.00424031393852967
"Hamster-IgG",0.012623751099168,0.0116956641746977,0.00416378501602084,0.00764247585336347,0.005752960465771,0.585698574498086,0.00361504950511458,0.0460656335521868,0.00371515125452886,0.000473992331956906,0.00784211805400001
"IL2RB",0.59017815596965,0.11585092120129,0.0668666431762198,0.0611900413645819,0.0680629256168734,0.0288590705376039,0.952078856740729,0.0816068171691336,0.440889878539002,0.292238174782694,0.0602049331047588
"TNFRSF13B",0.00157615999174982,0.000141488310502435,0,0,0.00017600517851325,0.00107940398835481,0,0,7.83376312619462e-05,0,0
"FCER1A",0.318998286068568,0.00563955266323425,0.00391544818025983,0.00559982221603612,0.0823234394099708,0.00215249176159652,0.00441053311776622,0.00230881089890817,2.41290271657253,1.06074923690232e-05,0.00296711061648157
"ITGA2B",2.36515482273323,0.235988775606928,0.0853419667856421,1.84855428452304,6.72889885783807,0.622464449996844,0.0917077279354776,0.0102546265146127,2.15429412834896,0.0751558275003352,2.30129377982458
"TNFRSF9",0.0300277806584926,0.100244776539403,0.00642124889881909,0.0169308024865415,0.01065513923401,0.000355226681189733,0.00695103914536689,0.00245671902323595,0.00140517446323846,0.0524449485251563,0.00954843261630949
"CD163",0.0153344566555781,0.0361778655384023,0.0206597161681173,0.0177340536463332,0.0179471943028606,0.0168404758976534,0.0583785457073065,0.0406718218239387,0.0274537170145795,0.00957351243473782,0.0177944927658063
"CD83",0.000333449195890666,0.000146587227586018,0,0,0,0,0.00630959396735617,0,0,0,0
"IL4R",0.00383089647774462,0.00450880896277083,0.000899193946781631,0.000235848071933543,0.00188892199152083,0.00189561049413732,0.00067039138062679,0,0.000948360504137033,0.00117251412260085,0.00281620083594077
"ANPEP",0.545654115617391,0.179115607167705,0.0545811317117881,221164.19284627,1.77909461934217,0.0429421609065141,0.0894994281472652,0.134587275202688,0.0985887078835784,0.033928698923072,0.0208924790849917
"CD2",3236.94851620955,39980.5583085632,5840.27967844305,18460.8966186397,66282.420300417,5831.53065551252,1428.21019086625,101265.70829102,1048.01322728952,2133.16781896301,18682.5506947088
"CD226",0.0166316158883054,0.0456126138487256,0.0337941109058826,0.114463311410175,0.0998975585534563,0.0675006104744309,0.0477101249989261,0.0365241544081927,0.0304251904034366,0.00570166252146087,0.0223271722764642
"ITGB1",0.157415067267116,0.218732063543718,0.121215915186837,1.51457206346002,6.81223195062565,2.58512844675148,1.99475721390229,0.759710962111763,1.53539392316057,0.192885655703163,0.68694478346852
"CLEC4C",1.80260909592214,0.0364405076137033,0.00931602830952378,0.010931579292275,0.0373776489183852,0.0271019888881558,0.0064058925103815,0.000280485561862472,0.00765029294409848,0.117945721774912,0.0264627273444337
"ITGA2",0.679421585122706,0.975652343268035,0.222447589317305,0.426894515886398,2.78122850261625,0.433406633241495,0.085421930109768,0.0817275141600712,0.236579936297745,0.0523169870067486,0.117651737098731
"CD81",0.103210787157651,0.242570905083208,0.301301683910807,1.14877826775334,1.50487763708471,0.861795988572424,1.21710052218472,1.58529194989482,1.43150711720412,0.458494480329636,1.53436237336992
"IGHD",0.1060345343261,0.128208818403247,0.123686094748512,0.137263140902429,2687.89225322969,20.7134922574933,0.0938371956359259,0.0477356184344891,0.105504483192016,0.0849963271060363,0.1210129216617
"ITGB2",347.890782341344,326.622041286062,254.362300883092,198968.309502428,161329.481882857,50029.9194753925,19766.9739957378,29736.2909821673,50015.5715498388,1379.72211011031,30842.4763697313
"CD28",20.4563920966103,20.1121232995196,0.751429130187676,1.2964819804156,60.956500394281,0.0152153780414913,0.108531919980888,412.621221176442,0.47551741999582,9.28227398741417,109.993714742958
"CD38",13.756046648317,1970.01935370034,4.66193928105492,43.4216800540394,49.3695423696104,2.77376399982137,31.2888437107394,1.95460183125964,173.773195340844,2.80007738254691,4.09056297215372
"IL7R",2.03040490236195,3.95810861597187,0.85974263592994,0.375789638202379,0.0296787130036121,0.00439102612171721,0.032562996253891,0.981724309097555,0.0192852341428599,3.35961912445206,0.471861779621087
"CD45",51.9316718429787,272.028987295827,71.8108828937343,189.366962531185,271.721210211591,112.968460648117,140.861684754669,192.585043705059,109.510654619201,135.567167418355,262.197074362542
"CD22",0.256818134470648,0.558825560192542,0.341437620645975,0.219068655188293,1.62021517559478,6.79960174759234,0.133089882166749,0.0753423596973797,1083.01822158574,0.569150406912829,0.0385552176759706
"TFRC",0.191017108986857,0.486685738527951,0.7922142471558,0.147975964513223,44.4443187854039,0.250891529507415,38.5027584173125,0.132805997802914,3.97668425176893,0.89723405706079,1.07750899856898
"DPP4",18.6440838172255,24.2437584386931,4.11293394536971,4.38860020217636,1.38999607345949,0.0513155455421481,0.0219932114066947,818.591304014543,0.319761672777899,0.305666125887917,53.4838145272168
"CD36",66.9159297532803,0.702554969075131,0.0905881886151326,1.56160125259429,553.838393726141,0.521425032784698,0.148984250052231,0.0231452712554125,12.3935298934216,0.232086629705568,21.9174662058396
"KIR2DL1",0.0520235060730632,0.20270514753576,0.00375652934838814,181.239936607697,52.6104248085875,201.286293408136,241.414348102242,0.532003393588743,159193.848625835,0.0282429437668174,54.2805378055692
"ITGA1",3.67748628645037,58.9712308170971,39.5062984998322,29813.6020346986,1191608.24346685,18020.7965015524,799942.470435702,3.82592256795588,6799.51825683297,337.935150875867,316.760303509287
"ITGA4",63.6349195377903,8.3690163323815,35.5557490269564,2501.30551897506,673.622819969626,908.127719048668,320.19513808035,1303.63476371846,467.157491455558,66.3264354072468,240.555893786922
"NT5E",57.5023886076618,2900.45271485076,186.074994102752,26.4080538779086,0.033877337008455,0.0736931899725421,0.155222465801563,0.0242849540469718,0.0407957687421269,852.233321368922,0.0500504021634087
"TCR-vA7.2",110004.996448743,23165275.5914186,6024.74702800883,174.649287390471,493.03669637341,2.7031055592912,2.24932006274547,733.627481944181,0.731680839520901,7639.39549872008,0.0484754524762715
"TCR-vD2",140.64877438356,1.01935823485364,14.7270751240296,1.94204500514769,2.58474570879585,12.5076275628705,86.1669208757058,0.116005180526131,7.43613268845757,598.157417372082,79857205581031728
"OLR1",0.222383138790056,0.0115642983451793,0.00509487205389413,0.0137340307223223,0.0506068752393542,0.00543190744182632,0.00812507874397072,0.0116032160653587,0.00793659986319971,0.00195747541705578,0.00524001146795644
"KIR2DL3",0.0301864546602413,0.189167296681739,0.0181063089103084,10157.1394012961,2878.09752534453,3.07619349436513,45.334042800817,0,11252.4072974254,0.18289100459134,1.28963678874079
"KIR3DL1",2.37123484946784,84991136.9174365,3.82744060176898,811.946930166833,20.3205913955394,11.3510757654058,29033726344.3722,0.045189266083104,6273.50185967706,13194272.9242548,173.581059284578
"SLAMF7",0.00379413722185499,0.142761052252066,0.000488448300765728,0.00207352334919427,0.0513035056068037,0.00584570040335085,0.0194617053532656,0.160739327047171,0.0191659100539496,0,0.0377271636560784
"CD99",1679.22217135557,52.8406002433507,7.17804442596422,296386.259857879,425045.475587357,35787.9372856838,171491.668297363,653.392271450992,35081.3928131921,3876.41315431874,7608.45186842565
"CLEC12A",1.16104234549771,587.393532423209,2.28167906614619,1.59405657596726,45772.4043647529,453.350483696366,0.680590081561905,2.76645823568987,18590.6678059884,0.329556180020376,0.151620924551959
"SLAMF6",0.38566722572688,1.42074398916787,0.662713022875137,2.19778000859409,3.46290133132583,1.494449530413,2.38270590616547,4.44067836947199,2.24775485417659,1.33114676974903,5.47683001250279
"KLRD1",0.947029871797358,20.4655467005741,7.15055363944627,8268.06018093929,488.581641958283,394.909125071285,756.504503792659,4429.30969057221,7683.66020555665,3.88864260799627,3351.55080410247
"IGKC",0.454486108686329,0.298202747675567,0.313720347067294,0.00575595994046299,1.94291638220028,0.69499956302946,0.0137335346339455,0.0344880613762439,0.0538697823270159,0.00624796963477965,0
"LILRB1",0.0011734285574921,0.000585402614264942,0.0131626578007732,0.000855852963836775,0.00130111131374234,0.00616560989755713,0,0,0.00443574693750649,0.00229640023858024,3.04854736340009e-05
"FCER2",0.000891129831479063,0.00272533905003451,0,0,0.000157114479040278,0.000340065715160539,1.45801470083851e-05,0,0.00010054572789878,0.000823689308752657,0
"Human-Ig",0.173405263647828,0.400997203200658,0.186823817654234,0.00372412415998851,1.08951725213141,0.870431052799089,0.00764792201337542,0.028757575580815,0.0289658508158722,0.00325036134532956,0.00289722847040242
"SIGLEC7",1.30873070364833,276359575.452407,4.1441058177039,1.33360205927783,4772.42647834312,2.61300174706813,10.7419466571156,6.32958418446457,32107.3474672527,438.701189715984,1207.57373423872
"ADGRG1",0.418115731875496,4.44529971626662,58.0734855382607,51.1167696759958,501.274057146839,853.910853310772,1536.46842290465,0.915327990085526,898.729947631179,0.150054619241785,263.664695694954
"HLA-E",0.047187325517216,0.221305920923177,0.0271841201951957,0.00974395731719463,0.0348871027298189,0.0160428682970021,0.0127373841107092,0.045087922501254,0.00952094229195663,0.0598603578404478,0.0507401956989362
"CD82",0.000648958216605197,0.000682437326590102,0.000555397241980757,0.000398565740019672,0.00325663027380993,0,0.00530436024103358,0.00145268501179429,0.0052118303265996,0.00143433439711675,0.00308539407209179
"CD101",34.6168164940796,34.0356809410407,69.9756271416948,201.61147178125,255.98351144678,26.4272348391829,12.2042429474744,2.04256566332313,34.280891794395,0.106549677235783,1.15114216886954
"C5AR1",0.0103719082583537,7.36065599246616,0.00625001437177541,0.175149117233149,0.0104707428897243,0.0067606745071597,0.0018005959925379,0.222849198514796,0.0107037293709594,0.00465527010189978,0.00207987711115747
"GGT1",0.0209083494083244,0.107165803758955,0.0215652291370113,0.0445053053914949,0.0270926802575753,0.00892473387569035,0,0.113577445591389,0.0332803577995796,8.53434180721523e-06,0.0144445377687799
