gene,set_membership,padj_unsup,padj_supp,avg_log2FC_unsup,avg_log2FC_supp,sig_unsup,sig_supp
LINC01578,Overlap,3.59341704633031e-22,5.5805998463994096e-167,-11.6122770857676,-12.5078332380899,TRUE,TRUE
MTRNR2L12,Overlap,4.76514161678483e-21,2.5231927414746397e-31,-11.9462447581619,-12.8418009104842,TRUE,TRUE
H3F3B,Overlap,2.39844905180897e-19,1.8260662738557997e-213,-12.555998159918,-13.4515543122403,TRUE,TRUE
H3F3A,Overlap,1.72692952617554e-17,1.32239541131398e-195,-11.4446634463555,-12.3402195986778,TRUE,TRUE
RPS10,Overlap,7.3298007022242e-15,0,1.17426439658251,1.54498079261879,TRUE,TRUE
HIST1H4C,Overlap,6.44955382739302e-14,4.5056036490619896e-117,-10.5567766859482,-11.4523328382705,TRUE,TRUE
H2AFZ,Overlap,1.81433091432758e-12,4.5566093750507e-127,-10.4721187838012,-11.3676749361235,TRUE,TRUE
SARS,Overlap,3.5176304034615894e-11,5.489658271561251e-46,-8.62696388795832,-9.52252004028062,TRUE,TRUE
RPL30,Overlap,4.734269807022411e-10,1,0.238946717164715,0.287961861111419,FALSE,FALSE
MATR3.1,Overlap,5.08682466948629e-10,6.32658804300642e-99,-9.80356826834477,-10.6991244206671,TRUE,TRUE
H2AFV,Overlap,6.43641168644188e-10,4.21993299132803e-86,-9.64378866418867,-10.539344816511,TRUE,TRUE
AL138963.4,Overlap,9.49956632068991e-10,1.90441890788234e-63,-9.46877833197096,-10.3643344842933,TRUE,TRUE
ATP5MPL,Overlap,1.0221716311979e-9,5.33575568572814e-86,-9.4712682181038,-10.3668243704261,TRUE,TRUE
RPS23,Overlap,3.5750859589427504e-9,1,0.10819026431613,0.137921806305237,FALSE,FALSE
MARCH5,Overlap,5.81173951472757e-9,4.3006891603789496e-33,-8.53238696156019,-9.4279431138825,TRUE,TRUE
H3-3A,Overlap,1.11432222051396e-8,3.64266225506108e-207,1.27785065988835,1.4885329426578,TRUE,TRUE
H1FX,Overlap,1.64390211371403e-8,2.1799740214403e-109,-10.6166621441795,-11.5122182965018,TRUE,TRUE
ATP5MD,Overlap,7.70318065151818e-8,5.5022945513035596e-120,-9.84239941938574,-10.737955571708,TRUE,TRUE
RPL10,Overlap,9.05467602832875e-8,1,0.214680119650553,0.231306697402107,FALSE,FALSE
HIST1H1E,Overlap,2.31204949092071e-7,3.65309692576041e-58,-9.30844111260614,-10.2039972649284,TRUE,TRUE
